1993863;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Fromanvirus;Fromanvirus twist; ; ; ; 
2733152;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Bertelyvir; ; ; ; 
2733154;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Poindextervir; ; ; ; 
2733155;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Shapirovir; ; ; ; 
2733153;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Colossusvir; ; ; ; 
1982880;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Arquatrovirinae;Likavir; ; ; ; 
1982881;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Arquatrovirinae;Arequatrovir; ; ; ; 
1982895;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Arquatrovirinae;Hautrevirus;Hautrevirus ha; ; ; 
1982879;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Arquatrovirinae;Camvir; ; ; ; 
2562663;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vividuovirus; ; ; ; ; 
2560504;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vividuovirus;Gordonia virus Lenn; ; ; ; 
2562660;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gracegardnervirinae;Cheoctovirus; ; ; ; 
1089120;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gracegardnervirinae;Cheoctovirus;Mycobacterium virus Dea; ; ; 
1983734;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pclasvirinae;Fishburnevir; ; ; ; 
2169636;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nymbaxtervirinae;Nymphadoravir; ; ; ; 
2169635;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nymbaxtervirinae;Baxtervir; ; ; ; 
2734236;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gillianvirus;Gillianvirus oneinagilli; ; ; ; 
1982358;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pamexvirus;Pamexvirus PaMx; ; ; ; 
1982357;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pamexvirus;Pamexvirus PaMx; ; ; ; 
2306284;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pamexvirus; ; ; ; ; 
2560784;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Rimavirus;Rimavirus ri; ; ; ; 
2560783;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Rimavirus;Rimavirus drgr; ; ; ; 
1211643;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Dolichocephalovirinae;Poindextervirus;Poindextervirus rog; ; ; 
2734266;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Raleighvirus;Raleighvirus darolandsto; ; ; ; 
2734267;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Raleighvirus;Raleighvirus ralei; ; ; ; 
2560847;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Casjensviridae;Salvovirus;Salvovirus sal; ; ; 
2560848;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Casjensviridae;Sanovirus;Xylella virus Sa; ; ; 
2560688;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nickievirus;Nickievirus nick; ; ; ; 
2570373;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Nickievirus; ; ; ; ; 
2201169;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gclasvirinae;Liefievirus; ; ; ; 
2560786;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Boydwoodruffvirinae;Samistivirus;Samistivirus jay2j; ; ; 
2734229;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Daredevilvirus;Daredevilvirus daredev; ; ; ; 
2201166;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vilmaviridae;Lclasvirinae;Bronvirus; ; ; 
2734288;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mesyanzhinovviridae;Rabinowitzvirinae;Vojvodinavirus;Bordetella virus C; ; 
2734264;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Picardvirus;Picardvirus pica; ; ; ; 
2734268;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Rogerhendrixvirus;Rogerhendrixvirus hendr; ; ; ; 
1982098;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mesyanzhinovviridae;Bradleyvirinae;Abidjanvirus;Pseudomonas virus PaMx; ; 
2170253;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Wizardvirus;Wizardvirus twiste; ; ; ; 
