2170253;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Wizardvirus;Wizardvirus twiste; ; ; ; 
2734264;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Picardvirus;Picardvirus pica; ; ; ; 
2201441;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Quhwahvirus;Quhwahvirus ouhw; ; ; ; 
1623292;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Omegavir; ; ; ; ; 
2560591;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Ilzatvirus;Ilzatvirus haml; ; ; ; 
2560492;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Eyrevirus;Eyrevirus ey; ; ; ; 
1982265;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pahexavirus;Pahexavirus P10; ; ; ; 
1982237;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kelleziovirus;Kelleziovirus kellezz; ; ; ; 
1983734;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Pclasvirinae;Fishburnevir; ; ; ; 
1921713;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Slashvirus;Slashvirus stil; ; ; ; 
2005060;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Cronusvirus;Cronusvirus cron; ; ; ; 
2562660;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Gracegardnervirinae;Cheoctovirus; ; ; ; 
1982751;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Woesvirus;Woesvirus wo; ; ; ; 
2733156;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Langleyhallvirinae;Getalongvir; ; ; ; 
1623285;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Corndogvir; ; ; ; ; 
2560785;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Bingvirus;Bingvirus bi; ; ; ; 
2560625;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vhulanivirus;Vhulanivirus Sh; ; ; ; 
2560214;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Rimavir; ; ; ; ; 
754058;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Vibrio phage PWH3a-; ; ; ; ; 
268747;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Kyanoviridae;Ronodorvirus;Ronodorvirus ssm4;Prochlorococcus phage P-SS; ; 
1007869;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Rhodococcus phage ; ; ; ; ; 
1984778;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Agricanvirus;Agricanvirus Ea35; ; ; ; 
2734129;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Phabquatrovirus;Phabquatrovirus PHB; ; ; ; 
1980923;Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Mieseafarmvirus;Mieseafarmvirus RS; ; ; ; 
