Id,Label
0,1325100
1,288000
2,1223566
3,114615
4,1325102
5,1197460
6,115808
7,2057741
8,1325120
9,2715960
10,1404888
11,1325114
12,1325112
13,1325111
14,376
15,319017
16,2493093
17,2599805
18,2599819
19,1404649
20,1325083
21,2578113
22,1274631
23,1437360
24,190148
25,1355477
26,722472
27,83637
28,1245469
29,255045
30,476282
31,1037409
32,1325107
33,1549949
34,1404367
35,1404864
36,858423
37,1325090
38,83627
39,1325115
40,1325095
41,1404768
42,244734
43,931866
44,1275962
45,1867715
46,2020412
47,2599640
48,1842539
49,2015316
50,1792307
51,1526658
52,316058
53,316055
54,316056
55,652103
56,395960
57,2592814
58,2592817
59,2592815
60,2592816
61,943830
62,1882747
63,504832
64,1333996
65,323097
66,323098
67,675281
68,2584466
69,2108445
70,2082387
71,2493672
72,2493673
73,2493676
74,2493668
75,2777475
76,2493680
77,2493675
78,2744518
79,2744521
80,2493669
81,2654248
82,2493677
83,2493679
84,2493678
85,2493671
86,2654249
87,2483404
88,2493681
89,2744523
90,2744516
91,1854057
92,2744522
93,2483403
94,2744517
95,2493674
96,2493670
97,2744515
98,278153
99,2744520
100,2744519
101,2483402
102,1670800
103,1082933
104,935548
105,935546
106,682633
107,278148
108,754035
109,536019
110,1777866
111,763057
112,266835
113,2725666
114,2774562
115,374606
116,2666139
117,83263
118,266779
119,2599600
120,1756988
121,1852022
122,1620421
123,411684
124,2742145
125,1867719
126,2718938
127,2712698
128,2305987
129,2613769
130,384
131,29449
132,348824
133,396
134,1312183
135,379684
136,1138189
137,56730
138,1138194
139,293958
140,1138190
141,398
142,1368430
143,451876
144,240521
145,2583231
146,1335061
147,1538158
148,2267833
149,648995
150,1538159
151,2081791
152,448181
153,1183400
154,373
155,2632611
156,359
157,28099
158,160699
159,1183412
160,399
161,2629175
162,1125847
163,663276
164,382
165,2613772
166,194963
167,110321
168,106592
169,375549
170,2633371
171,1752398
172,716925
173,879274
174,2715959
175,2795690
176,2341112
177,1969821
178,1273132
179,1174529
180,658172
181,34020
182,1261131
183,426117
184,2202828
185,2603276
186,2202826
187,925818
188,2067957
189,1479019
190,739141
191,2696060
192,460265
193,270351
194,2202825
195,2051553
196,2202827
197,908290
198,269660
199,1775910
200,426355
201,418223
202,693986
203,2807101
204,2082949
205,1882682
206,2651334
207,441620
208,272630
209,440085
210,419610
211,29429
212,674703
213,444923
214,1736675
215,2801335
216,2657486
217,2499144
218,2083786
219,2774137
220,2664417
221,2759954
222,400770
223,582899
224,670307
225,1029756
226,717785
227,2233851
228,1079
229,1384459
230,2170729
231,2742204
232,2820278
233,648757
234,1447062
235,1082931
236,1608628
237,1219035
238,1335043
239,454601
240,331696
241,2562284
242,2709380
243,639283
244,1850374
245,1745854
246,2528964
247,438753
248,2789216
249,2712222
250,1235591
251,1482074
252,573658
253,134
254,173366
255,655015
256,391905
257,187303
258,595536
259,2699395
260,1349819
261,2758041
262,2816454
263,1638161
264,1701758
265,686597
266,1122214
267,1486262
268,2583532
269,538381
270,1881061
271,2021862
272,2590016
273,2587861
274,2587854
275,1674922
276,244592
277,187304
278,1402210
279,911045
280,1702325
281,444444
282,395965
283,227605
284,569860
285,31994
286,402881
287,1712261
288,1458461
289,94625
290,2632610
291,271865
292,529
293,419475
294,571256
295,1218315
296,29459
297,235
298,236
299,29461
300,120577
301,36855
302,120576
303,444163
304,239106
305,2304600
306,1798205
307,2528642
308,1686310
309,2759660
310,515256
311,1933904
312,1933910
313,40933
314,2267275
315,1094489
316,52764
317,634504
318,1225179
319,687861
320,774
321,1095900
322,1318743
323,1094491
324,38323
325,85701
326,696125
327,2133959
328,807
329,2764186
330,2714944
331,2681549
332,2714942
333,2714943
334,2653203
335,745310
336,1327635
337,2735134
338,2698679
339,1938607
340,2492837
341,2596913
342,2711156
343,1523415
344,2219696
