Id,Label
0,38300
1,1827580
2,54571
3,68249
4,1969
5,285570
6,1783515
7,1932
8,33899
9,1889
10,67581
11,1888
12,67304
13,2710756
14,629295
15,2014920
16,73044
17,67345
18,83291
19,1950
20,68278
21,2496836
22,2653200
23,47763
24,2548456
25,1915
26,67305
27,193462
28,83656
29,1413221
30,146923
31,2763006
32,1898
33,379067
34,29303
35,1535768
36,1912
37,116188
38,68210
39,1169025
40,2184053
41,68270
42,1038928
43,1885
44,33903
45,348043
46,1927
47,45398
48,2049881
49,1890
50,68570
51,2282738
52,1176198
53,362257
54,68214
55,1907
56,173860
57,42881
58,67267
59,66871
60,1893
61,1226757
62,1940
63,42684
64,68209
65,40318
66,35621
67,51201
68,285450
69,1977088
70,1901
71,66425
72,1904616
73,1355015
74,1905
75,80860
76,28894
77,2686304
78,53451
79,68223
80,665007
81,68246
82,2662397
83,1477431
84,2174846
85,1960
86,67296
87,1914
88,553510
89,1690221
90,68203
91,1616117
92,66892
93,1437453
94,1077946
95,68192
96,132473
97,2599401
98,58346
99,47716
100,36818
101,1967
102,66374
103,68280
104,188770
105,48665
106,68175
107,68202
108,1971
109,408015
110,1930
111,67351
112,1642299
113,67258
114,1929477
115,67260
116,1916
117,146922
118,75293
119,1935
120,33900
121,285473
122,1906
123,92644
124,1928
125,67381
126,2633591
127,2066
128,68173
129,1894
130,2643834
131,2126346
132,37928
133,235627
134,37921
135,156980
136,2211210
137,656366
138,1670
139,2647000
140,361575
141,85085
142,728066
143,121292
144,1275
145,446860
146,388357
147,2649579
148,71999
149,72000
150,1272
151,1049583
152,37927
153,2646595
154,1270
155,2620948
156,162496
157,37930
158,1933880
159,256701
160,1775880
161,37929
162,2627139
163,2632435
164,2634190
165,37931
166,43663
167,37923
168,43675
169,85336
170,172042
171,169480
172,2689056
173,396015
174,2047
175,2629769
176,2626589
177,1618207
178,556325
179,2634694
180,1646
181,2609290
182,162426
183,104336
184,273677
185,1072463
186,370764
187,82380
188,743009
189,2509458
190,904291
191,2614638
192,36805
193,2033
194,84292
195,2614639
196,57043
197,2541726
198,273678
199,69362
200,936337
201,1526412
202,300019
203,199592
204,589382
205,2639701
206,453304
207,2080742
208,2509455
209,2609250
210,110937
211,1671680
212,59737
213,33888
214,33887
215,145458
216,257496
217,2035
218,69373
219,2663824
220,1575
221,150026
222,684552
223,2615065
224,399736
225,28447
226,2626594
227,2632331
228,2079791
229,1784719
230,1935379
231,2621730
232,2714935
233,2714934
234,683042
235,2714933
236,2419774
237,2680006
238,2649013
239,670052
240,2220095
241,2626248
242,412690
243,2624265
244,150123
245,2635918
246,2618217
247,2627005
248,2750620
249,2642974
250,2419771
251,2621488
252,674079
253,2079792
254,2685235
255,2643261
256,279828
257,2641148
258,2645362
259,1619308
260,1655489
261,2623385
262,708131
263,1159327
264,2620175
265,1708
266,2566013
267,1711
268,11
269,2729175
270,2638618
271,2619021
272,2649176
273,545619
274,262209
275,53458
276,857417
277,2649294
278,2637926
279,1690220
280,443156
281,53358
282,2643346
283,2663846
284,2624466
285,1710
286,372663
287,139208
288,186189
289,2509459
290,2626399
291,2615080
292,1288636
293,2593973
294,767452
295,1758689
296,1078471
297,247333
298,2614124
299,33889
300,199591
301,1703
302,273384
303,358099
304,629680
305,1136497
306,2623841
307,556288
308,1331682
309,43669
310,2017485
311,2017484
312,1667168
313,1630135
314,472569
315,2626815
316,2483799
317,1274
318,2643059
319,571913
320,2649892
321,2648503
322,84757
323,2626367
324,60920
325,2645534
326,1133546
327,2649508
328,100225
329,1863
330,1276
331,2039
332,43674
333,2615069
334,433659
335,2518370
336,1643322
337,2712223
338,2558918
339,2518371
340,449461
341,419476
342,450734
343,200618
344,2045452
345,2589074
346,402297
347,1804624
348,2633570
349,2041
350,2079793
351,1736691
352,219314
353,2662028
354,642780
355,2045
356,546871
357,2621872
358,75385
359,2619695
360,546874
361,29405
362,630515
363,1285901
364,1332264
365,1610493
366,399497
367,2635419
368,2161816
369,556499
370,1744
371,119981
372,2608905
373,1749
374,1748
375,2057246
376,675864
377,2717326
378,2642922
379,2662260
380,33010
381,33011
382,1747
383,1750
384,2633994
385,182640
386,1544730
387,117157
388,1791
389,758802
390,1794
391,36814
392,117567
393,39691
394,370526
395,2636767
396,1249101
397,1772
398,36813
399,1286181
400,1771
401,1804
402,53462
403,46351
404,1286180
405,1810
406,216929
407,39692
408,212765
409,134601
410,39695
411,1800
412,258505
413,1792
414,39688
415,1766
416,1797
417,146017
418,444597
419,67081
420,28047
421,1431246
422,1793
423,56689
424,126673
425,1534349
426,319706
427,1799
428,319707
429,1534348
430,39694
431,85693
432,2487344
433,39687
434,110539
435,2642494
436,2249310
437,120793
438,39689
439,1552759
440,482462
441,1778
442,43348
443,1768
444,1775
445,77643
446,44010
447,1389713
448,459858
449,486698
450,169765
451,398694
452,110505
453,590652
454,1789
455,386911
456,2094119
457,29311
458,1781
459,133549
460,1769
461,2492438
462,1809
463,265949
464,36809
465,404941
466,83262
467,1578165
468,1774
469,1520670
470,29314
471,1788
472,1118379
473,875328
474,1069220
475,639313
476,192944
477,1829
478,37919
479,1830
480,43767
481,1828
482,99653
483,300028
484,38310
485,132919
486,103816
487,334542
488,1833
489,262776
490,191292
491,1500843
492,37326
493,2637762
494,135487
495,455432
496,37329
497,228602
498,1824
499,480035
500,37330
501,2382165
502,1823
503,2213200
504,37332
505,2624378
506,36808
507,191493
508,1230998
509,1725
510,38305
511,1032851
512,225326
513,2079535
514,575200
515,349751
516,89154
517,1223514
518,38302
519,1727
520,2080740
521,441500
522,1121358
523,191610
524,1737425
525,2594913
526,38289
527,1404244
528,1072256
529,169292
530,401472
531,39791
532,43771
533,38288
534,1050174
535,136857
536,146827
537,187491
538,156978
539,1724
540,1231000
541,43768
542,152794
543,38304
544,161896
545,161879
546,43770
547,2079234
548,203263
549,160386
550,28028
551,65058
552,156976
553,1717
554,258224
555,43990
556,38301
557,1862358
558,2488819
559,2506452
560,1697
561,42817
562,38290
563,2684406
564,1705
565,571915
566,35757
567,1718
568,1471400
569,1979527
570,161895
571,161899
572,1408191
573,2719119
574,2080757
575,43769
576,1721
577,1652495
578,1719
579,43765
580,2055
581,2657482
582,84595
583,2420509
584,1136941
585,1004901
586,2054
587,36822
588,84096
589,1292359
590,57704
591,2061
592,2617939
593,546160
594,139021
595,499555
596,2645312
597,286802
598,1528099
599,2617518
600,47858
601,1877
602,47853
603,1914461
604,47875
605,47857
606,307121
607,47865
608,285665
609,47872
610,1003110
611,356852
612,356851
613,299152
614,1881
615,709883
616,261654
617,291594
618,299146
619,2294034
620,479978
621,47850
622,2626549
623,196914
624,1867
625,1866
626,113562
627,624315
628,1076124
629,2631981
630,227318
631,168697
632,168695
633,2630859
634,2619320
635,2736640
636,240495
637,2074
638,2618356
639,33910
640,1814
641,1804986
642,129921
643,31958
644,208439
645,2593673
646,103733
647,103731
648,1836
649,2665642
650,60894
651,333966
652,2646250
653,1586287
654,632569
655,40988
656,1852
657,40989
658,40990
659,75294
660,1470176
661,340345
662,1612552
663,2644606
664,42197
665,40567
666,211114
667,860235
668,43357
669,2636053
670,530584
671,1861
672,138336
673,477641
674,2626254
675,46165
676,2020
677,2593643
678,2656914
679,93944
680,2001
681,2632669
682,2006
683,2014
684,53437
685,280236
686,2635841
687,2021
688,2632575
689,298654
690,2716812
691,1859
692,106370
693,2609248
694,111015
695,52771
696,2560010
697,675090
698,2057800
699,52774
700,2057743
701,1656
702,1960083
703,2321394
704,1655
705,2737173
706,1659
707,544580
708,1852377
709,1282737
710,2623556
711,1660
712,2691889
713,52773
714,181487
715,2630174
716,312285
717,1661
718,178339
719,2692119
720,2609299
721,2631020
722,1302235
723,28264
724,2051
725,59505
726,1912795
727,82135
728,2624397
729,419479
730,53461
731,2618968
732,1090615
733,1681
734,216816
735,1694
736,28025
737,77635
738,35760
739,158787
740,78448
741,1603886
742,1685
743,638619
744,33905
745,1689
746,1684
747,1680
748,1683
749,1765219
750,28026
751,1686
752,1691
753,762210
754,1687
755,2020965
756,78258
757,2702
758,2792978
759,78259
760,304895
761,131568
762,283811
763,1891644
764,2629395
765,414996
766,28049
767,1884913
768,1884904
769,1884905
770,1884907
771,1884914
772,1884634
773,1884916
774,2637691
775,49319
776,42256
777,2051957
778,496014
779,191495
780,2627773
781,2789776
782,467094
783,53635
784,2649358
785,1670830
786,1670831
787,2648737
788,84112
789,1335613
790,471189
791,446660
792,2636013
793,1870985
794,1531429
795,84110
796,79604
797,84163
798,1944646
799,2638792
800,1805478
801,133926
802,604330
803,1871022
804,2003188
805,1382
806,74426
807,33871
808,1404
809,1402861
810,412384
811,86664
812,185979
813,86661
814,653685
815,450367
816,561879
817,1792192
818,189381
819,1397
820,1670641
821,1547283
822,38875
823,33932
824,1742359
825,1408
826,1471
827,1441095
828,324767
829,79883
830,46224
831,1664069
832,1479
833,1783501
834,218284
835,632773
836,1476025
837,1413
838,1925021
839,2675274
840,152268
841,386490
842,665099
843,859143
844,79880
845,79885
846,86665
847,199441
848,300825
849,2598861
850,1478
851,228899
852,421767
853,1407
854,264697
855,2636778
856,2086577
857,1421
858,28031
859,1145276
860,129338
861,1422
862,1921421
863,1505648
864,2642459
865,33940
866,279826
867,129985
868,1740721
869,1193713
870,1215031
871,182710
872,2052660
873,746691
874,2620237
875,2017483
876,163877
877,1482
878,302167
879,2698411
880,2502791
881,2099786
882,2639704
883,247480
884,294699
885,33934
886,255247
887,1221500
888,35841
889,1570
890,402384
891,45668
892,1398
893,2614679
894,1472767
895,2636913
896,2283160
897,2636677
898,2651280
899,1230341
900,2594883
901,33936
902,1532552
903,1295642
904,1426
905,1467
906,2625209
907,2213194
908,2628296
909,1449
910,185978
911,61624
912,248903
913,528191
914,2704462
915,562959
916,1406
917,44251
918,2704463
919,49283
920,1870820
921,1401
922,1126833
923,169760
924,375489
925,79263
926,162209
927,1473112
928,159743
929,160799
930,365617
931,128574
932,2509456
933,2495582
934,189426
935,1712516
936,1338368
937,1178515
938,44250
939,198119
940,414771
941,683737
942,1462996
943,1616788
944,1619311
945,1464
946,172713
947,1778678
948,2044880
949,2707005
950,253703
951,1763538
952,682956
953,59893
954,189425
955,2684853
956,51101
957,1393
958,54911
959,1465
960,377615
961,2636738
962,2674991
963,2507935
964,2583377
965,55079
966,1471761
967,714067
968,1380685
969,2026
970,2490858
971,37482
972,405212
973,471514
974,2622400
975,1903704
976,1214604
977,2055160
978,33943
979,2677223
980,2662419
981,200991
982,1499687
983,1038856
984,161360
985,414778
986,1215089
987,1302659
988,1176255
989,192421
990,1598147
991,76853
992,2637870
993,2647733
994,1571
995,298596
996,459472
997,51173
998,367743
999,417367
1000,1650
1001,2644826
1002,1508404
1003,2617942
1004,241244
1005,1280
1006,91994
1007,1283
1008,46126
1009,45972
1010,2815305
1011,2044912
1012,985762
1013,46127
1014,29380
1015,28035
1016,1294
1017,1282
1018,1284
1019,29378
1020,1281
1021,2781774
1022,308354
1023,214473
1024,170573
1025,70255
1026,61015
1027,1290
1028,1295
1029,29384
1030,1296
1031,1461582
1032,407035
1033,69966
1034,1855823
1035,1817405
1036,33986
1037,1378
1038,1639
1039,1641
1040,2642072
1041,1638
1042,1642
1043,1006155
1044,2756
1045,269673
1046,1584
1047,2620435
1048,2269374
1049,147802
1050,267818
1051,1580
1052,267363
1053,637971
1054,2292255
1055,1613
1056,35787
1057,97478
1058,1598
1059,1633
1060,104955
1061,47715
1062,1582
1063,1597
1064,57037
1065,88233
1066,1583
1067,155866
1068,137591
1069,2506420
1070,1162633
1071,1589
1072,1590
1073,60520
1074,1244
1075,1245
1076,33968
1077,136609
1078,304207
1079,1624
1080,1601
1081,1622
1082,1623
1083,240427
1084,176292
1085,1599
1086,60519
1087,28038
1088,164393
1089,1581
1090,1588
1091,33962
1092,152331
1093,1610
1094,375175
1095,1607
1096,1602
1097,938155
1098,1074467
1099,1847728
1100,1618
1101,82688
1102,231049
1103,1670797
1104,51663
1105,51664
1106,1614
1107,1303590
1108,1603
1109,1247
1110,119603
1111,2608887
1112,82348
1113,1303
1114,315405
1115,113107
1116,45634
1117,1335
1118,1326
1119,1307
1120,1302
1121,1305
1122,1314
1123,2173853
1124,361101
1125,1304
1126,1313
1127,1308
1128,1348
1129,1345
1130,1329
1131,1341
1132,1363
1133,2643510
1134,1366
1135,1351
1136,1352
1137,1354
1138,33945
1139,118060
1140,44008
1141,53345
1142,160453
1143,417368
1144,1805431
1145,2005703
1146,2608891
1147,2714947
1148,2648499
1149,633807
1150,33970
1151,526944
1152,257487
1153,2751
1154,147709
1155,1868794
1156,1868793
1157,2496265
1158,2621505
1159,29394
1160,2632303
1161,119206
1162,1376
1163,87541
1164,128944
1165,46125
1166,73918
1167,1297617
1168,2086584
1169,2610894
1170,2060094
1171,86331
1172,178898
1173,1981510
1174,853
1175,2629304
1176,351091
1177,2643836
1178,292800
1179,253239
1180,1677857
1181,1515
1182,288965
1183,1550024
1184,84032
1185,1796620
1186,1160721
1187,1161942
1188,1264
1189,2488810
1190,1521
1191,1510
