"","pse1M2MAIPOOA100685.extra.kraken2.report","AJwcM2MAIPOOA100700.extra.kraken2.report","qU3SM2MAIPOOM070605.extra.kraken2.report","B7zTM2MAIPOOA070610.extra.kraken2.report","c5isM2MAIPOOA070615.extra.kraken2.report","TgLUM2MAIPOOM070620.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"277",5.1588222805566e-05,8.8818915938845e-05,7.57399838032958e-05,4.57268279299465e-05,7.77752615193169e-05,7.42904303251829e-05,"v_1399",159,3.32071461778575e-05,27375.8685833736
"2603276",0.000363101722054561,0.000368833691422057,0.000304624550241827,0.000391944239399541,0.000362188717859564,0.000385541715997932,"v_1707",159,2.53485424588086e-05,7390.48583959512
"2518644",3.57149234807764e-05,4.4271110748334e-05,4.16153757160966e-05,5.87916359099312e-05,4.49876512709774e-05,5.7639126976435e-05,"v_2882",159,3.37609723160027e-05,10597.8876259263
"1458355",2.38099489871843e-05,3.56935830408442e-05,2.91307630012676e-05,2.61296159599694e-05,3.88876307596584e-05,4.14147801238088e-05,"v_3332",159,3.57615420376927e-05,94443.445509557
"29491",0,1.38347221088544e-06,8.32307514321932e-07,0,1.52500512782974e-06,1.28086948836522e-06,"v_5129",159,2.62846628991983e-05,82358.4518134949
"400065",0,2.2135555374167e-06,2.08076878580483e-06,0,3.43126153761692e-06,2.98869547285218e-06,"v_5371",159,3.05017538508464e-05,152823.097414192
"1151742",0,2.49024997959378e-06,8.32307514321932e-07,0,1.90625640978718e-06,2.1347824806087e-06,"v_5389",159,2.80371211484005e-05,72870.1866913361
"53346",0,4.70380551701048e-06,3.74538381444869e-06,0,4.19376410153179e-06,5.97739094570437e-06,"v_5395",159,3.30436506625252e-05,352522.336624005
"2419771",0.00021230537846906,0.000291912636496827,0.00024136917915336,0.00024823135161971,0.000232944533275993,0.000239949550820418,"v_250",158,2.72338571311855e-05,16471.220330265
"139021",0.000156748830832297,0.000183448415163409,0.000165629195350064,0.000117583271819862,0.000141444225606209,0.000149434773642609,"v_594",158,2.90646980177876e-05,37937.3849061587
"208439",0.000271830250937021,0.000267563525585243,0.000290475322498354,0.000215569331669748,0.000197869415335909,0.000198107814200488,"v_644",158,2.66503211363697e-05,8001.95306049375
"333966",0.000202384566391067,0.00023934069248318,0.000248027639267936,0.000150245291769824,0.000168513066625187,0.000142603469704661,"v_651",158,2.80528515723623e-05,18489.1731350385
"2051957",0.000301592687171001,0.000279184692156681,0.000247611485510775,0.000176374907729794,0.000176519343546293,0.000167793902975844,"v_777",158,2.7104678267469e-05,7687.41869220599
"907",3.37307610651778e-05,4.4547805190511e-05,5.24353734022817e-05,6.53240398999236e-05,5.10876717822964e-05,5.20886925268524e-05,"v_1337",158,3.39500933627567e-05,8706.49808105601
"2583532",0.000101192283195533,0.000128109526727991,0.000101957670504437,0.000137180483789839,0.000110562871767656,0.000123390427379183,"v_1774",158,3.04943128106608e-05,9535.05635120361
"2730847",2.5794111402783e-05,4.01206941156776e-05,3.20438393013944e-05,6.53240398999236e-05,4.27001435792328e-05,4.4403475596661e-05,"v_2892",158,3.42841470104224e-05,15310.0851812043
"2599595",5.35723852211647e-05,8.90956103810221e-05,8.82245965181247e-05,0.00011105086782987,0.000107512861511997,0.000111008688991653,"v_3032",158,3.1285195845326e-05,15982.3268140591
"141451",7.93664966239476e-06,1.54948887619169e-05,1.2484612714829e-05,3.91944239399541e-05,1.67750564061272e-05,2.34826072866957e-05,"v_3532",158,3.59608745684695e-05,31548.0876226255
"200",5.95248724679607e-06,1.60482776462711e-05,1.78946115579215e-05,2.61296159599694e-05,1.71563076880846e-05,1.83591293332348e-05,"v_3980",158,3.53045013239188e-05,20264.7134534817
"868864",5.95248724679607e-06,7.19405549660427e-06,6.24230635741449e-06,1.30648079799847e-05,8.38752820306358e-06,9.81999941080004e-06,"v_4383",158,3.42313353643926e-05,21234.3431645144
"2614801",0,2.76694442177087e-06,2.49692254296579e-06,0,2.28750769174461e-06,3.41565196897393e-06,"v_5262",158,3.02516940948693e-05,93284.3117907966
"1286",0,2.76694442177087e-06,1.66461502864386e-06,0,3.43126153761692e-06,3.41565196897393e-06,"v_5294",158,2.99204117048651e-05,25288.2398117046
"2814656",0,3.04363886394796e-06,8.32307514321932e-07,0,3.05001025565948e-06,2.1347824806087e-06,"v_5590",158,2.85257873117298e-05,31643.0366839486
"1712654",0,2.76694442177087e-06,2.08076878580483e-06,0,4.95626666544666e-06,4.69652145733915e-06,"v_5637",158,3.12695434646654e-05,54594.4256677731
"83656",0.000484135629406081,0.000588805772952842,0.000607168331697849,0.000502995107229411,0.000476945353728752,0.000465382580772697,"v_28",157,2.35111560435427e-05,9701.98949616661
"225326",9.92081207799346e-05,0.000138347221088544,0.000137330739863119,9.79860598498854e-05,0.000107512861511997,0.000113570427968383,"v_512",157,3.10144837639178e-05,108431.531078183
"1850374",0.000442468218678508,0.00050441396808883,0.000438209906290497,0.000561786743139343,0.000513545476796666,0.000581087791221689,"v_1761",157,2.38078232507202e-05,4391.15801670259
"342113",9.52397959487372e-05,0.000131706554476294,0.0001119453606763,9.1453655859893e-05,0.000169275569189101,0.000163951294510748,"v_2401",157,3.03932891617531e-05,14132.3422966343
"47886",5.95248724679607e-06,1.54948887619169e-05,1.58138427721167e-05,1.95972119699771e-05,1.41062974324251e-05,1.83591293332348e-05,"v_3003",157,3.51185250219491e-05,23459.8996518224
"2126321",4.96040603899673e-05,8.8818915938845e-05,7.07461387173642e-05,5.87916359099312e-05,8.46377845945507e-05,8.02678212708872e-05,"v_3298",157,3.30120163739601e-05,26818.9142574522
"1315282",1.98416241559869e-06,4.15041663265631e-06,3.74538381444869e-06,0,5.71876922936153e-06,4.26956496121741e-06,"v_3636",157,3.32402606036431e-05,168804.847010104
"29495",7.93664966239476e-06,1.16211665714377e-05,1.08199976861851e-05,1.95972119699771e-05,1.25812923045954e-05,1.92130423254783e-05,"v_3758",157,3.57244927122035e-05,21083.301930694
"1679444",5.55565476367634e-05,6.61299716803238e-05,4.8689989587833e-05,3.91944239399541e-05,7.20564922899553e-05,7.0874778356209e-05,"v_4120",157,3.38306437971515e-05,30852.1852399164
"1379270",0.000351196747560968,0.000494176273728278,0.000468172976806086,0.000522592319199389,0.000625252102410194,0.000552054749485411,"v_4285",157,2.40211386019697e-05,20829.7497760773
"588898",2.38099489871843e-05,0.00017570097078245,3.16276855442334e-05,6.53240398999236e-05,4.00313846055307e-05,4.95269535501219e-05,"v_4536",157,3.30840997816449e-05,538.23632501092
"2315855",0,2.49024997959378e-06,1.66461502864386e-06,0,3.05001025565948e-06,1.28086948836522e-06,"v_5797",157,2.85502198366927e-05,61574.5196361956
"2420509",0.000265877763690225,0.000307960914143098,0.000219313030023829,0.000215569331669748,0.000226463261482717,0.000194692162231514,"v_583",156,2.67687448135557e-05,4171.83554981707
"2707005",7.93664966239476e-06,2.15821664898128e-05,1.74784578007606e-05,3.91944239399541e-05,1.52500512782974e-05,1.79321728371131e-05,"v_949",156,3.5954409808363e-05,21781.0651184859
"739141",3.37307610651778e-05,2.35190275850524e-05,3.12115317870724e-05,4.57268279299465e-05,3.96501333235733e-05,4.65382580772697e-05,"v_1712",156,3.5218708177784e-05,30740.5165301155
"1775910",0.000317465986495791,0.000321518941809775,0.000298798397641573,0.000313555391519633,0.000328257353765352,0.000325340850044766,"v_1719",156,2.60132147130742e-05,8650.62735868029
"419610",5.1588222805566e-05,4.95283051496986e-05,5.57646034595694e-05,8.49212518699006e-05,5.56626871657856e-05,6.27626049298959e-05,"v_1726",156,3.33967872290686e-05,14499.6101084537
"292414",5.1588222805566e-05,5.75524439728341e-05,5.36838346737646e-05,3.91944239399541e-05,5.71876922936153e-05,6.14817354415307e-05,"v_2140",156,3.40680679998637e-05,47699.7704802177
"2029849",0.000285719387846212,0.000388755691258808,0.000386606840402537,0.000339685007479603,0.000367526235806968,0.000453000842385167,"v_2224",156,2.53884431806642e-05,8041.17877106356
"1879049",2.18257865715856e-05,2.68393608911775e-05,1.99753803437264e-05,7.18564438899159e-05,2.0968820507659e-05,2.86060852401566e-05,"v_3087",156,3.45578325327435e-05,11969.2734145432
"2490851",9.92081207799346e-06,1.60482776462711e-05,1.37330739863119e-05,1.95972119699771e-05,1.98250666617866e-05,2.09208683099653e-05,"v_3307",156,3.70576246062627e-05,123663.553215111
"204669",0.000293656037508606,0.000450458551864298,0.000359972999944235,0.000529124723189381,0.00088755298439691,0.00052729127271035,"v_4298",156,2.42054559097621e-05,11285.9447719661
"1359",0,3.59702774830213e-06,2.49692254296579e-06,0,2.28750769174461e-06,4.69652145733915e-06,"v_5388",156,3.07238540002458e-05,95732.4586526226
"2184053",0.000392864158288541,0.000460142857340496,0.000569298339796201,0.00035928221944958,0.000382395035803308,0.000438911278013149,"v_40",155,2.42488906132544e-05,5847.67964796984
"2618217",0.000269846088521422,0.000319305386272359,0.000258015329439799,0.000313555391519633,0.000245144574298631,0.000269409549052818,"v_246",155,2.63984583300335e-05,17032.9749894014
"2593973",0.000251988626781034,0.000244597886884545,0.000203915341008873,0.00022210173565974,0.000159744287140166,0.000163951294510748,"v_293",155,2.75050196660891e-05,15412.599732873
"2041",0.000678583546134752,0.000520738940177278,0.000486067588364008,0.000385411835409549,0.000354182440938458,0.000386822585486297,"v_349",155,2.39641496321503e-05,7566.59449990533
"683737",1.38891369091908e-05,2.10287776054586e-05,1.99753803437264e-05,3.91944239399541e-05,1.52500512782974e-05,1.79321728371131e-05,"v_941",155,3.59828721528552e-05,38672.9246239104
"991905",0.000434531569016113,0.000565010050925612,0.000498968354835998,0.00055525433914935,0.000512401722950793,0.000584930399686785,"v_2120",155,2.37236667299298e-05,5743.46035873565
"580332",0.000158732993247895,0.000175977665224627,0.000120268435819519,0.000202504523689763,0.00022150699481727,0.000197680857704366,"v_2634",155,2.79181440017868e-05,4453.03232953516
"1940790",5.95248724679607e-06,9.13091659184388e-06,7.90692138605835e-06,1.30648079799847e-05,1.41062974324251e-05,1.3235651379774e-05,"v_4105",155,3.61284728494527e-05,46314.5922471706
"2016373",0,2.76694442177087e-06,1.66461502864386e-06,0,3.43126153761692e-06,2.98869547285218e-06,"v_5630",155,2.98578765078228e-05,48530.6260465266
"67296",0.000222226190547053,0.000374644274707776,0.000255934560653994,0.000293958179549656,0.000220363240971398,0.000234399116370836,"v_86",154,2.69273231548052e-05,8732.71441935569
"2126346",0.000347228422729771,0.000426662829837068,0.000391600685488469,0.000287425775559664,0.000394976328107903,0.000306981720711532,"v_131",154,2.51654629186904e-05,3814.31041172819
"31958",0.000402784970366534,0.000523505884599049,0.000483986819578203,0.000411541451369518,0.000408320122976413,0.000373586934106523,"v_643",154,2.42918913666618e-05,6355.29938189958
"40990",0.000253972789196632,0.000245704664653253,0.000330842236942968,0.000202504523689763,0.000202444430719398,0.000199388683688853,"v_658",154,2.68882256459896e-05,11668.743503663
"1694",7.93664966239477e-05,8.79888326123137e-05,7.07461387173642e-05,9.79860598498854e-05,7.51065025456148e-05,7.59982563096698e-05,"v_735",154,3.20831595495524e-05,25191.8983311202
"1182571",6.74615221303555e-05,0.000119531999020502,0.000113609975704944,9.79860598498854e-05,0.000128862933301613,0.000108873906511044,"v_1383",154,3.13705806694482e-05,12496.2254080294
"1839801",3.76990858963751e-05,5.81058328571883e-05,4.8273835830672e-05,3.91944239399541e-05,5.68064410116579e-05,4.09878236276871e-05,"v_1486",154,3.42407122068139e-05,17610.8041665562
"2305987",3.96832483119738e-06,8.5775277074897e-06,7.90692138605835e-06,0,1.10562871767656e-05,1.11008688991653e-05,"v_1700",154,3.56696985910469e-05,163072.187662045
"2479367",7.93664966239476e-06,1.66016665306252e-05,1.08199976861851e-05,1.95972119699771e-05,1.67750564061272e-05,1.19547818914087e-05,"v_3243",154,3.48942703608068e-05,19112.8235326965
"1778540",3.96832483119738e-06,1.49414998775627e-05,9.15538265754125e-06,1.95972119699771e-05,1.41062974324251e-05,1.62243468526261e-05,"v_3357",154,3.45709742100532e-05,18601.7743727805
"2033033",7.93664966239476e-06,1.52181943197398e-05,1.62299965292777e-05,3.26620199499618e-05,1.56313025602549e-05,2.26286942944523e-05,"v_3668",154,3.56887937187723e-05,22224.9966240186
"1303921",1.98416241559869e-06,2.76694442177087e-06,2.08076878580483e-06,0,2.66875897370205e-06,4.26956496121741e-06,"v_3853",154,3.10501148854251e-05,55849.0548944673
"2527973",3.17465986495791e-05,6.44698050272613e-05,3.95346069302917e-05,1.95972119699771e-05,4.30813948611902e-05,5.80660834725567e-05,"v_4087",154,3.45470876805085e-05,35767.3186066245
"35755",0,2.76694442177087e-06,1.66461502864386e-06,0,3.81251281957436e-06,5.55043444958263e-06,"v_5270",154,3.09262409154167e-05,47277.7331954442
"142877",1.98416241559869e-06,5.25719440136466e-06,3.74538381444869e-06,1.30648079799847e-05,6.10002051131897e-06,6.83130393794785e-06,"v_1273",153,3.30589440973255e-05,13706.713288772
"862719",0.000198416241559869,0.000203923803884513,0.0002238907213526,0.000215569331669748,0.000262682133268673,0.00022329824747167,"v_1985",153,2.7866796711718e-05,10081.2777066695
"398527",6.94456845459542e-05,0.00011399811017696,8.23984439178712e-05,9.1453655859893e-05,0.000132675446121188,0.000128513905332644,"v_2443",153,3.11545890709702e-05,15637.9787338691
"1073999",1.78574617403882e-05,2.29656387006982e-05,2.24723028866922e-05,3.26620199499618e-05,2.63063384550631e-05,1.92130423254783e-05,"v_3191",153,3.57538703564661e-05,20478.1720344521
"157779",2.18257865715856e-05,4.4547805190511e-05,3.53730693586821e-05,7.83888478799083e-05,5.49001846018707e-05,4.01339106354436e-05,"v_3497",153,3.40356012388959e-05,8050.704180135
"2520507",1.98416241559869e-06,5.53388884354174e-06,4.57769132877062e-06,1.30648079799847e-05,4.95626666544666e-06,5.55043444958263e-06,"v_3613",153,3.30972396902098e-05,26400.2852093511
"1005058",1.98416241559869e-06,4.15041663265631e-06,3.74538381444869e-06,1.30648079799847e-05,6.10002051131897e-06,5.12347795346089e-06,"v_3879",153,3.2626427406199e-05,30161.8039219621
"5741",3.96832483119738e-06,8.02413882313553e-06,7.49076762889738e-06,1.30648079799847e-05,9.53128204893589e-06,7.68521693019133e-06,"v_4437",153,3.4380801760297e-05,36429.1318544768
"2624677",7.53981717927503e-05,8.19015548844178e-05,6.40876786027887e-05,6.53240398999236e-05,7.51065025456148e-05,8.28295602476177e-05,"v_4512",153,3.31301351709515e-05,22807.3786659277
"1527493",0,1.10677776870835e-06,8.32307514321932e-07,0,1.52500512782974e-06,1.28086948836522e-06,"v_5708",153,2.54919955134088e-05,133387.500907203
"2621872",0.000777791666914687,0.000592126106258967,0.000554316804538406,0.000424606259349503,0.000385445046058967,0.000402619975842801,"v_357",152,2.3392360055206e-05,8492.9902454528
"37332",0.000224210352962652,0.000318475302945827,0.000312531471627885,0.00024823135161971,0.000296994748644842,0.000236533898851444,"v_504",152,2.63977614698274e-05,4818.96418790943
"43768",3.37307610651778e-05,3.51401941564901e-05,3.53730693586821e-05,5.22592319199389e-05,2.51625846091907e-05,4.18417366199306e-05,"v_541",152,3.47475589839814e-05,14261.0628433813
"1670831",0.000519850552886857,0.000664343355667186,0.00057762141493942,0.000516059915209396,0.000528795528074963,0.000495696491997341,"v_786",152,2.35610112386024e-05,11923.2181193561
"1192162",0.000128970557013915,0.000203370415000159,0.000171039194193157,0.000169842503739801,0.000231419528148163,0.000250623463223462,"v_2693",152,2.80946226892173e-05,5196.70365882742
"1858656",1.98416241559869e-06,9.40761103402096e-06,9.15538265754125e-06,0,1.18187897406805e-05,9.81999941080004e-06,"v_3558",152,3.52895507640188e-05,149451.553700075
"1547898",4.96040603899673e-05,0.000100440082510283,7.69884450747787e-05,3.26620199499618e-05,9.83628307450184e-05,8.70991252088351e-05,"v_4494",152,3.28148585679596e-05,22490.0994698066
"69525",4.96040603899673e-05,8.63286659592512e-05,7.19945999888471e-05,3.26620199499618e-05,7.62502563914871e-05,7.21556478445742e-05,"v_4539",152,3.34907398104424e-05,36203.3290396103
"1605",0,2.49024997959378e-06,2.91307630012676e-06,0,4.57501538348923e-06,4.26956496121741e-06,"v_5334",152,3.07427447122479e-05,48138.2502862986
"83291",0.000571438775692423,0.000661299716803238,0.000638796017242083,0.000405009047379526,0.000460170297322625,0.00046111301581148,"v_18",151,2.33524823688758e-05,4132.51746978841
"1535768",0.00042461075693812,0.000553388884354174,0.000415737603403805,0.000418073855359511,0.000296232246080927,0.00029929650378134,"v_35",151,2.48780973231167e-05,18446.0345562426
"2049881",0.000345244260314172,0.000436347135313267,0.000442371443862107,0.000280893371569671,0.000314913558896842,0.000341992153393514,"v_48",151,2.4963179310517e-05,8313.05265884089
"1285901",0.000248020301949836,0.000290252469843764,0.000220561491295312,0.000195972119699771,0.000226463261482717,0.000230983464401862,"v_363",151,2.72116248061172e-05,10250.020394431
"324767",1.98416241559869e-05,2.37957220272295e-05,4.07830682017746e-05,5.22592319199389e-05,1.94438153798292e-05,4.35495626044175e-05,"v_828",151,3.4494653328734e-05,10173.1224900155
"40545",3.57149234807764e-05,2.849952754424e-05,2.74661479726237e-05,5.22592319199389e-05,3.46938666581266e-05,4.22686931160523e-05,"v_2608",151,3.50054258410054e-05,26781.1388344875
"555",1.38891369091908e-05,1.49414998775627e-05,1.58138427721167e-05,2.61296159599694e-05,2.28750769174461e-05,1.92130423254783e-05,"v_3359",151,3.56722434273891e-05,21353.5594068626
"2623549",7.93664966239476e-06,1.24512498979689e-05,9.98769017186318e-06,2.61296159599694e-05,1.10562871767656e-05,1.02469559069218e-05,"v_4020",151,3.60451285008831e-05,35592.5098799385
"265606",6.54773597147568e-05,0.000101823554721168,7.03299849602032e-05,0.00011105086782987,7.77752615193169e-05,0.000110581732495531,"v_4077",151,3.15020161290323e-05,10957.5760116053
"1134403",1.58732993247895e-05,1.99219998367503e-05,2.03915341008873e-05,1.95972119699771e-05,2.63063384550631e-05,2.43365202789392e-05,"v_4280",151,3.66126020576282e-05,52852.6853271746
"120683",1.98416241559869e-06,4.15041663265631e-06,3.74538381444869e-06,0,5.3375179474041e-06,4.69652145733915e-06,"v_4319",151,3.23624595469256e-05,45573.3793253516
"1246",0,3.87372219047922e-06,3.32923005728773e-06,0,7.62502563914871e-06,3.41565196897393e-06,"v_5343",151,3.21812447705477e-05,156200.568872874
"2624479",0,3.32033330612505e-06,1.2484612714829e-06,0,3.05001025565948e-06,2.1347824806087e-06,"v_5431",151,2.91723795910032e-05,44275.1275778484
"2564040",0,9.40761103402096e-06,7.07461387173642e-06,1.95972119699771e-05,1.14375384587231e-05,1.11008688991653e-05,"v_5568",151,3.52460172000564e-05,14808.9288103671
"1285599",0,2.49024997959378e-06,2.08076878580483e-06,0,1.90625640978718e-06,1.70782598448696e-06,"v_6136",151,2.83213911467331e-05,105604.583298661
"2495582",2.18257865715856e-05,3.4863499714313e-05,3.91184531731308e-05,2.61296159599694e-05,4.34626461431477e-05,4.56843450850263e-05,"v_933",150,3.53581783466516e-05,55105.4428057244
"311180",0.000271830250937021,0.000292742719823358,0.000238039949096072,0.000385411835409549,0.000224175753790972,0.000295453895316245,"v_2102",150,2.65139463357726e-05,6420.68423257024
"93218",9.52397959487372e-05,0.000121468860115741,9.94607479614708e-05,0.000137180483789839,0.000168894317907144,0.000156266077580557,"v_2473",150,2.9542970250229e-05,25928.5302043441
"335283",1.58732993247895e-05,2.18588609319899e-05,1.41492277434728e-05,2.61296159599694e-05,2.32563281994036e-05,1.75052163409914e-05,"v_2615",150,3.61297781631621e-05,45995.1371866089
"2741499",1.58732993247895e-05,2.15821664898128e-05,1.70623040435996e-05,1.95972119699771e-05,2.40188307633184e-05,2.3055650790574e-05,"v_3275",150,3.65764447695684e-05,68919.5153836599
"2292766",0.000444452381094107,0.000513821579122851,0.000477744513220789,0.000561786743139343,0.000669095999835299,0.000651108656585655,"v_3966",150,2.3587130861402e-05,17504.988820518
"2224",1.98416241559869e-06,8.5775277074897e-06,7.07461387173642e-06,1.30648079799847e-05,7.62502563914871e-06,1.28086948836522e-05,"v_4582",150,3.46957185483311e-05,21146.2668683537
"52773",3.96832483119738e-05,6.22562494898446e-05,5.65969109738913e-05,4.57268279299465e-05,4.7275158962722e-05,4.90999970540002e-05,"v_713",149,3.42641768031523e-05,40859.6599844168
"1687",1.98416241559869e-06,8.02413882313553e-06,3.32923005728773e-06,0,4.19376410153179e-06,5.12347795346089e-06,"v_754",149,3.27439423706614e-05,33693.1596860493
"1267768",0.000192463754313073,0.000203093720557982,0.000166461502864386,0.000209036927679755,0.000165844307651484,0.000187006945301322,"v_2147",149,2.85681636384413e-05,29386.0637094051
"119219",0.000222226190547053,0.000308514303027452,0.000266338404583018,0.000346217411469595,0.000437676471687136,0.000498685187470193,"v_2420",149,2.52703932073183e-05,14600.5963376778
"323261",9.92081207799346e-06,1.41114165510314e-05,1.45653815006338e-05,1.95972119699771e-05,1.67750564061272e-05,2.34826072866957e-05,"v_3434",149,3.55366027007818e-05,36626.5120524297
"1763998",1.19049744935921e-05,1.68783609728023e-05,1.62299965292777e-05,1.30648079799847e-05,2.40188307633184e-05,2.04939118138436e-05,"v_3437",149,3.66716784627232e-05,151044.54536431
"2609415",1.78574617403882e-05,3.15431664081879e-05,2.12238416152093e-05,3.26620199499618e-05,2.40188307633184e-05,2.94599982324001e-05,"v_3488",149,3.5403242937053e-05,16039.8259935051
"1628392",2.77782738183817e-05,5.34020273401778e-05,4.36961445019014e-05,9.1453655859893e-05,4.1175138451403e-05,7.21556478445742e-05,"v_3526",149,3.35188040490715e-05,6568.94310232584
"1248727",0.000162701318079093,0.000210287776054586,0.000171039194193157,0.000241698947629717,0.00020663819482093,0.000245499985270001,"v_3859",149,2.77338658235571e-05,5738.69777324829
"203",7.93664966239476e-06,9.68430547619805e-06,7.07461387173642e-06,1.95972119699771e-05,8.76877948502102e-06,1.02469559069218e-05,"v_3979",149,3.54647657552222e-05,22827.1645260834
"574697",9.92081207799346e-06,1.79851387415107e-05,1.45653815006338e-05,6.53240398999236e-06,2.21125743535313e-05,2.26286942944523e-05,"v_4256",149,3.64710602137204e-05,95996.1102866069
"5820",0.000103176445611132,0.000169890387496732,9.52992103898612e-05,0.000104518463839878,0.000145256738425783,0.000160108686045653,"v_4424",149,3.03112970203995e-05,15578.5196004298
"1349409",7.93664966239476e-06,1.2727944340146e-05,9.57153641470221e-06,0,1.22000410226379e-05,1.45165208681392e-05,"v_4726",149,3.61454492879346e-05,118515.275122112
"69539",0,3.59702774830213e-06,2.49692254296579e-06,0,5.71876922936153e-06,3.84260846509567e-06,"v_5122",149,3.16415643589419e-05,42273.2998146057
"56877",0,3.32033330612505e-06,3.32923005728773e-06,0,3.43126153761692e-06,5.97739094570437e-06,"v_5245",149,3.18857215738792e-05,86051.8665577692
"303541",0,2.2135555374167e-06,8.32307514321932e-07,0,1.52500512782974e-06,1.28086948836522e-06,"v_5317",149,2.74032664693631e-05,111546.507328368
"1539298",0,3.32033330612505e-06,1.66461502864386e-06,0,5.3375179474041e-06,3.84260846509567e-06,"v_5549",149,3.1511943026407e-05,57058.2529047162
"1413221",0.000484135629406081,0.000527932995673882,0.000976296714299626,0.000483397895259434,0.000517739240898198,0.000477764319160228,"v_29",148,2.31873304426461e-05,9952.97426881616
"2620948",7.93664966239476e-06,9.13091659184388e-06,7.07461387173642e-06,1.95972119699771e-05,8.38752820306358e-06,9.81999941080004e-06,"v_155",148,3.53531782507247e-05,29930.1621594785
"743009",0.000222226190547053,0.000240170775809712,0.000206828417309,0.000150245291769824,0.000179569353801952,0.00018401824982847,"v_188",148,2.76411078556029e-05,16820.6660558212
"2626594",0.000130954719429514,0.000169890387496732,0.000139827662406084,0.000143712887779832,0.000134200451249017,0.000138760861239566,"v_226",148,3.00525920360631e-05,41338.650515079
"42197",0.000208337053637863,0.000289422386517233,0.000298798397641573,0.00022210173565974,0.000252388348655822,0.000243792159285514,"v_664",148,2.71289438702151e-05,18129.9405973546
"1859",0.000376990858963751,0.000464846662857507,0.000405333759474781,0.000339685007479603,0.000410988881950116,0.000351385196308193,"v_691",148,2.491777135453e-05,3223.0710185771
"2684853",0.000246036139534238,0.000263966497836941,0.00015064766009227,0.000143712887779832,0.000174613087136506,0.000196826944712122,"v_955",148,2.82805429864253e-05,17481.0460812062
"471514",3.37307610651778e-05,6.47464994694384e-05,4.95222971021549e-05,1.95972119699771e-05,6.78627281884235e-05,6.44704309143828e-05,"v_973",148,3.42289919561869e-05,49413.1195788007
"88233",1.98416241559869e-06,8.02413882313553e-06,2.49692254296579e-06,0,6.86252307523384e-06,4.26956496121741e-06,"v_1065",148,3.35109413223417e-05,173536.907743093
"2623546",0.00028770355026181,0.000378794691340432,0.000342494542143475,0.000280893371569671,0.000383157538367223,0.000375721716587132,"v_1372",148,2.57300913418243e-05,13899.0354681102
"1986204",2.77782738183817e-05,2.62859720068233e-05,2.87146092441066e-05,3.91944239399541e-05,4.95626666544666e-05,4.22686931160523e-05,"v_1483",148,3.5154327497715e-05,18071.5488268469
"338969",0.000126986394598316,0.000138900609972898,0.000131088433505704,0.00022210173565974,0.000245525825580589,0.000230983464401862,"v_2321",148,2.79782888478541e-05,14843.8564661572
"420662",0.000299608524755402,0.000352232024891432,0.000274245325969076,0.000398476643389534,0.000481520369112241,0.000471359971718402,"v_2593",148,2.48003571251426e-05,13175.5730478855
"61651",1.98416241559869e-06,5.53388884354174e-06,2.49692254296579e-06,0,4.95626666544666e-06,4.26956496121741e-06,"v_3280",148,3.26062147445303e-05,81072.1410012605
"929813",3.37307610651778e-05,4.15041663265631e-05,3.91184531731308e-05,6.53240398999236e-06,5.49001846018707e-05,6.14817354415307e-05,"v_3299",148,3.48820985070462e-05,30270.9704767511
"66271",1.98416241559869e-06,2.76694442177087e-06,1.2484612714829e-06,0,6.86252307523384e-06,3.84260846509567e-06,"v_3316",148,3.20595024365222e-05,35069.3599457223
"333965",1.98416241559869e-06,6.64066661225009e-06,2.91307630012676e-06,0,4.57501538348923e-06,4.26956496121741e-06,"v_3381",148,3.22113061684651e-05,34802.4550700043
"316277",3.37307610651778e-05,3.59702774830213e-05,4.32799907447404e-05,3.26620199499618e-05,5.03251692183815e-05,5.12347795346089e-05,"v_3970",148,3.50618842256583e-05,48540.6181494331
"2162",1.98416241559869e-06,3.04363886394796e-06,2.08076878580483e-06,0,3.05001025565948e-06,3.41565196897393e-06,"v_4606",148,3.06936771025169e-05,59410.4252082536
"519472",0,1.93686109523961e-06,1.66461502864386e-06,0,1.90625640978718e-06,3.84260846509567e-06,"v_5398",148,2.87629073546754e-05,21358.5345801808
"2622527",0,4.15041663265631e-06,8.32307514321932e-07,0,3.81251281957436e-06,2.98869547285218e-06,"v_5443",148,2.9915041282757e-05,12798.5474930823
"157688",0,8.30083326531262e-07,4.16153757160966e-07,0,1.52500512782974e-06,1.28086948836522e-06,"v_5619",148,2.5129416494949e-05,147454.430267312
"146923",0.000484135629406081,0.000396503135639766,0.000441122982590624,0.000313555391519633,0.000290894728133523,0.000325340850044766,"v_30",147,2.48138957816377e-05,11122.9607312086
"1901",0.000281751063015014,0.000344484580510474,0.00037495453520203,0.000307022987529641,0.000290513476851566,0.000330037371502106,"v_70",147,2.59693042823383e-05,12230.4647646272
"252966",1.38891369091908e-05,1.54948887619169e-05,1.99753803437264e-05,3.91944239399541e-05,2.05875692257015e-05,1.92130423254783e-05,"v_1315",147,3.56773341895894e-05,20488.3166216003
"865",1.98416241559869e-06,5.25719440136466e-06,2.91307630012676e-06,0,3.43126153761692e-06,4.26956496121741e-06,"v_1332",147,3.2311221687292e-05,96560.3131233716
"56956",2.97624362339804e-05,3.84605274626151e-05,4.66092208020282e-05,4.57268279299465e-05,3.8506379477701e-05,4.90999970540002e-05,"v_1390",147,3.4976041411633e-05,14313.0296387281
