"","cuu6M2TOMPOOB051315.extra.kraken2.report","abKIM2TOMPOOA051320.extra.kraken2.report","Nm8MM2TOMPOOA051300.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","X1qGgM2TOMPOOM080340.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","dSz8M2TOMPOOA051340.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","aFJgM2TOMPOOM090325.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"1821621",0.000101438388516078,8.01636223682194e-05,8.74949312898307e-05,0.000104145280577532,6.16120807247301e-05,8.75102573999334e-05,8.77267176436953e-05,9.20700012360955e-05,8.208892532171e-05,9.06330922403786e-05,5.80510897302851e-05,"v_2278",64,2.37851723235735e-05,18699.3805070298
"80860",0.000358755072898561,0.000748931963672149,0.000299348140555055,0.000368835434939339,0.000168642512538122,0.000731615084910616,0.000294985456937366,0.000678578209802365,0.000274269072920666,0.0004335208500759,0.000205962085481422,"v_3102",64,1.85607958869276e-05,5783.30995420406
"63132",0.000107313198661797,0.000104079841196307,9.99307590873701e-05,0.000139954546105623,4.71895402676064e-05,8.87324676988151e-05,0.000109745774263428,0.000185095746429659,7.51842493600708e-05,0.000119653540494687,3.1013595883303e-05,"v_4608",64,2.28859137201053e-05,3392.01812727411
"1470066",8.61638821372089e-06,8.41496588395674e-06,1.11034176763745e-05,1.01459585662925e-05,1.01210810225429e-06,7.57770385306686e-06,6.99017670467692e-06,5.73446374480872e-06,1.53437243591981e-06,3.57174747745334e-06,0,"v_5444",64,2.61800664973689e-05,23458.2749842543
"1273541",4.69984811657503e-06,7.52918000143497e-06,6.66205060582468e-06,5.07297928314625e-06,1.64467566616323e-06,2.9333047173162e-06,5.24263252850769e-06,2.23006923409228e-06,4.60311730775944e-06,4.46468434681668e-06,7.95220407264179e-07,"v_5492",64,2.57938043282004e-05,31166.4326612458
"2711156",0.000384995891549438,0.000423848544786663,0.000585372179898461,0.000521024813433727,0.000373973943782961,0.000435595750521456,0.000553621995010412,0.000536809522777927,0.000499438227891899,0.000450040182159121,0.00046997526069313,"v_342",63,1.84689260319512e-05,14080.8689535569
"2587846",5.24816373017545e-05,4.51750800086098e-05,6.75087794723567e-05,5.75932353910133e-05,4.06108376029535e-05,5.3043926971468e-05,5.87174843192861e-05,5.92561253630234e-05,3.98936833339151e-05,5.49156174658452e-05,4.37371223995299e-05,"v_614",63,2.47023368410652e-05,8670.28980049799
"977880",1.95827004857293e-05,2.2144647063044e-05,1.73213315751442e-05,6.89328361415755e-05,1.16392431759244e-05,1.53998497659101e-05,1.29318269036523e-05,1.84777165110503e-05,1.07406070514387e-05,2.41092954728101e-05,9.54264488717015e-06,"v_948",63,2.59645843070052e-05,3622.43731896599
"463014",0.00030744839762595,0.000285223054172007,0.00030512191774677,0.000330042063950574,0.000209379863653857,0.000290152724954528,0.000313858934039994,0.000290864744389464,0.000309559638946822,0.000283953924457541,0.000188467236521611,"v_1055",63,2.00984825645664e-05,8080.85552853836
"46679",3.28989368160252e-05,3.18882917707834e-05,3.99723036349481e-05,4.32695291797768e-05,3.4411675476646e-05,2.98219312927147e-05,5.94165019897538e-05,3.09023879581359e-05,3.52905660261557e-05,3.83962853826234e-05,2.46518326251896e-05,"v_1434",63,2.57254579131509e-05,26214.2485104797
"1301098",6.18813335349046e-05,4.0746150596001e-05,5.01874478972126e-05,3.87933709887654e-05,2.34049998646305e-05,4.35106866401903e-05,7.4794890740043e-05,8.44240495763506e-05,3.2605414263296e-05,3.66104116438968e-05,3.18088162905672e-05,"v_1474",63,2.49388996957454e-05,3871.25554161929
"95300",4.58235191366066e-05,5.27042600100448e-05,6.2179138987697e-05,5.4609129930339e-05,4.94667834976786e-05,4.35106866401903e-05,8.00375232685507e-05,5.12915923841224e-05,4.83327317314741e-05,5.08974015537102e-05,3.18088162905672e-05,"v_1495",63,2.5142052597174e-05,31940.1047592149
"1138308",4.69984811657503e-06,6.20050117765233e-06,3.10895694938485e-06,3.87933709887654e-06,1.51816215338144e-06,2.4444205977635e-06,4.54361485804e-06,4.14155714902852e-06,3.06874487183962e-06,4.46468434681668e-06,7.95220407264179e-07,"v_1826",63,2.58111142658029e-05,209412.182420181
"1619313",3.21156287965961e-05,3.14453988295225e-05,3.10895694938485e-05,3.58092655280912e-05,3.06162700931924e-05,3.03108154122674e-05,3.39023570176831e-05,3.72740143412567e-05,2.57007383016569e-05,3.97356906866685e-05,2.2266171403397e-05,"v_2026",63,2.57731958762887e-05,10264.1314562094
"2249310",0.00199077733137924,0.00198061723331866,0.00169926704119235,0.00146609101282927,0.000835748265436483,0.0014884077019782,0.0016388469284115,0.00143871323730868,0.00120946907261379,0.00156933654790606,0.00096460235401145,"v_3396",63,1.54290034406678e-05,10621.8404563893
"573600",7.04977217486255e-06,3.98603647134793e-06,6.2179138987697e-06,2.08887382247199e-06,3.28935133232645e-06,5.13328325530335e-06,7.33968553991076e-06,4.46013846818456e-06,2.30155865387972e-06,7.58996338958836e-06,7.95220407264179e-07,"v_3795",63,2.61800664973689e-05,108264.019660465
"54077",5.09150212628962e-06,6.64339411891321e-06,4.88550377760476e-06,3.58092655280912e-06,1.39164864059965e-06,4.888841195527e-06,6.99017670467692e-06,4.7787197873406e-06,1.91796554489977e-06,8.48290025895169e-06,2.38566122179254e-06,"v_5381",63,2.61930955000262e-05,198950.240325352
"2483403",9.98717724772194e-05,0.000100093804724959,9.59335287238753e-05,0.000136970440644949,0.000287691728065783,9.99768024485272e-05,0.000104852650570154,0.000174263981578354,0.000185275471637317,0.000108491829627645,0.000206757305888687,"v_93",62,1.95217179111762e-05,15454.9097702717
"1138190",0.000103788312574365,0.000107622984726394,0.000120361047611899,0.000139656135559556,0.000177877998971192,9.77768239105401e-05,0.000103804124064452,0.000116282181491955,0.000126585725963385,0.000112063577105099,0.000171767607969063,"v_140",62,2.04909634851031e-05,19805.3374779089
"2054227",0.000253791798295052,0.000276808088288051,0.000365524509906247,0.000350035570537091,0.00236985112142843,0.000313130278573505,0.000378518068558255,0.000387076302774588,0.000478340606898001,0.000333065452272524,0.000615500595222475,"v_415",62,1.75036320036408e-05,8883.69806635818
"2604537",0.000135903941370961,0.000177600069445613,0.000222956626941599,0.00026439174381574,0.000179269647611792,0.000168420579185905,0.000228578778242935,0.000276210003708287,0.000236293355131651,0.000201357264041432,0.000196419440594252,"v_457",62,2.06147312869777e-05,104188.79242601
"320497",8.92971142149256e-05,0.000108508770608916,0.000111034176763745,0.000127719713716859,7.16066482344913e-05,9.99768024485272e-05,9.71634561950092e-05,0.00011022913642799,9.24459392641687e-05,0.000107598892758282,6.99793958392478e-05,"v_560",62,2.32110113037625e-05,12604.3929932117
"1537215",0.000139037173448678,0.00011559505766909,0.000150562343691638,0.000140849777743825,0.00012246508037277,0.000104132317464725,0.00013176483088316,0.000133804154045537,0.000130805250162164,0.000122778819537459,9.14503468353806e-05,"v_678",62,2.25418150669492e-05,18184.7428682442
"93222",0.000109663122720084,0.000101422483548742,0.00010170730591559,0.000119065807880903,6.36362969292387e-05,0.000119287725170859,0.000107648721252025,0.000104813254002337,8.28561115396699e-05,0.000100008929368694,7.0774616246512e-05,"v_1015",62,2.28749199377802e-05,4162.15795874295
"76116",0.000365413191063709,0.000341027564770878,0.000389507892087216,0.000411209732480914,0.000215832052805728,0.000356885407273471,0.000391100386626674,0.00036604993571029,0.000470668744718402,0.000385302259130279,0.000163020183489157,"v_1168",62,1.91347276171524e-05,3334.46959306653
"28091",1.84077384565855e-05,1.24010023553047e-05,1.55447847469242e-05,1.49205273033713e-05,1.37899728932148e-05,1.34443132876993e-05,1.67764240912246e-05,1.05131835321493e-05,1.34257588142984e-05,1.4733458344495e-05,6.36176325811343e-06,"v_1257",62,2.69781746567027e-05,43943.4313404421
"33069",5.79647934377587e-05,5.75760823639145e-05,6.61763693511918e-05,6.41582674044967e-05,5.36417294194776e-05,4.91328540150464e-05,8.45811381265907e-05,5.95747066821795e-05,5.02506972763738e-05,5.00044646843468e-05,3.49896979196239e-05,"v_1461",62,2.4913425845188e-05,24970.7935441572
"1074000",3.17239747868815e-05,2.83451482406964e-05,2.17626986456939e-05,2.89458229685404e-05,1.58141890977233e-05,2.61553003960695e-05,2.58636538073046e-05,2.83537374048875e-05,1.91796554489977e-05,2.54487007768551e-05,1.27235265162269e-05,"v_1828",62,2.59228535877229e-05,16358.2445013117
"2548456",0.000773516669186307,0.000924760461352719,0.000547620559798788,0.000578319638278673,0.000306162700931924,0.00206651317334926,0.00056340824239696,0.00065882616801469,0.000665917637189198,0.000950531297437271,0.00033478779145822,"v_3027",62,1.6914749661705e-05,3157.54929326952
"1935",2.34992405828752e-05,2.48020047106093e-05,2.70923391303537e-05,2.41712542314615e-05,1.5434648559378e-05,4.22884763413086e-05,2.69121803130061e-05,2.00706231068305e-05,2.30155865387972e-05,2.90204482543084e-05,2.14709509961328e-05,"v_3132",62,2.59437021662991e-05,8851.28538868968
"2649013",0.00020326843104187,0.000186900821212092,0.000165662991731507,0.000142043419928095,0.00015649721531107,0.000137620879654085,0.00016811374974748,0.000105450416640649,0.000143080229649522,0.000167872131440307,0.000148706216158402,"v_3203",62,2.14265818174027e-05,5469.35462418039
"2648503",0.00122861862847466,0.00120998351552473,0.0010930204360623,0.000808692579842726,0.000500234429539185,0.000850658368021699,0.00102196383422377,0.000782435719847234,0.000823574404979959,0.000972854719171355,0.00100913469681824,"v_3338",62,1.66193016569444e-05,36313.7189086127
"1867",0.00232485820166578,0.00220516395453793,0.00117651813698864,0.00136791394317308,0.000426097511049058,0.00160476212243174,0.00115827227996497,0.000851567866104094,0.00107943100866959,0.001339405304045,0.000923250892833712,"v_3589",62,1.57524967707382e-05,1847.82271948986
"2640012",1.95827004857293e-05,1.50583600028699e-05,2.0874425231584e-05,2.17839698629221e-05,1.3030891816524e-05,1.49109656463574e-05,1.78249505969261e-05,2.58050868516392e-05,1.6494503686138e-05,1.65193320832217e-05,8.74742447990597e-06,"v_4599",62,2.67072617044574e-05,25482.0237436329
"446679",8.61638821372089e-06,8.85785882521762e-06,7.55032401993463e-06,1.13396007505622e-05,5.44008104961683e-06,1.97998068418844e-05,1.15337915627169e-05,6.3716263831208e-06,4.98671041673939e-06,8.48290025895169e-06,4.77132244358508e-06,"v_4627",62,2.64865580717786e-05,13567.4269362705
"79328",0.000343480566519692,0.000448207656556011,0.000363747963078027,0.000620693935820247,0.00105702039929183,0.000475928690384554,0.00042989586733763,0.000669657932865996,0.000762199507543167,0.000391552817215823,0.00138209306782514,"v_5002",62,1.6417665407979e-05,3690.1656878528
"178606",9.79135024286465e-06,8.85785882521762e-06,5.32964048465974e-06,5.96821092134853e-06,4.93402699848968e-06,9.77768239105401e-06,9.08722971607999e-06,6.69020770227684e-06,6.13748974367925e-06,9.8223055629967e-06,3.9761020363209e-06,"v_5086",62,2.66873048490833e-05,46157.6639588203
"2599297",0.000347788760626552,0.000398603647134793,0.000520528220668435,0.000555938847323616,0.000395987295006992,0.000461262166797973,0.000544534765294332,0.00072317959448421,0.000481792944878821,0.00043084203946781,0.000476337023951243,"v_345",61,1.84665386319988e-05,20724.1721188776
"13690",0.000406928516093455,0.000406575720077489,0.000491215198002806,0.000475964820977545,0.00113039823670526,0.000375218561756698,0.000505040266912907,0.000527252083203246,0.000577307629014829,0.000475935351370658,0.000493036652503791,"v_392",61,1.76488237059e-05,13640.4778097466
"192812",0.00022715932563446,0.000275479409464268,0.000368189330148577,0.000385248014973048,0.000298951430703362,0.000302374827943345,0.000374673471370683,0.000461305750137946,0.000348686136062777,0.000321457272970801,0.000351487420010767,"v_469",61,1.95217179111762e-05,22006.4568563156
"257438",1.1357966281723e-05,1.77157176504352e-05,1.33241012116494e-05,1.76062222179782e-05,8.6029188691615e-06,1.14887768094885e-05,1.46793710798215e-05,1.27432527662416e-05,1.03570139424587e-05,1.16081793017234e-05,5.56654285084926e-06,"v_558",61,2.67830838042692e-05,36759.7582252372
"1795631",0.00035013868468484,0.000356085924773748,0.000365968646613302,0.000435679397258443,0.000266690484944006,0.000377907424414237,0.000363139679807966,0.000343430662050211,0.000370167350165655,0.000318778462362711,0.000159044081452836,"v_799",61,1.93592101442261e-05,5625.43732848709
"13373",7.04977217486255e-06,7.08628706017409e-06,1.37682379187043e-05,5.96821092134853e-06,2.78329728119931e-06,8.31103003239591e-06,7.68919437514461e-06,5.41588242565268e-06,3.83593108979953e-06,5.35762121618002e-06,3.18088162905672e-06,"v_942",61,2.59484145518709e-05,10441.5942940247
"2589080",0.000248308642159048,0.000299395628292355,0.000267370297647097,0.000338397559240462,0.000239237052670359,0.000435106866401903,0.000289393315573624,0.000312209692772919,0.00024588318285615,0.000233056522903831,0.000206757305888687,"v_1737",61,1.99876076832364e-05,7030.61412822651
"2059264",6.26646415543338e-06,4.87182235386969e-06,7.10618731287965e-06,6.56503201348338e-06,4.04843240901717e-06,5.3777253150797e-06,1.22328092331846e-05,7.00878902143288e-06,2.30155865387972e-06,9.37583712831503e-06,0,"v_2369",61,2.63511554981686e-05,41111.8082310612
"2708301",0.00012297935905038,0.000112937700021525,0.000135905832358823,0.000135179977368544,9.52646751246854e-05,9.7043497731211e-05,0.00011813398630904,0.000134122735364693,0.000128120098399304,0.000124118224841504,8.98599060208523e-05,"v_2571",61,2.27148827912048e-05,13710.6761518446
"83291",0.000842839428905789,0.000772405289558976,0.000977544892228007,0.000843606613732615,0.000388649511265649,0.000799814419588218,0.00100483790129731,0.000815568177039462,0.000698906644561474,0.000985355835342441,0.00046043261580596,"v_3021",61,1.71441307068525e-05,4838.17848136568
"477641",0.0019414289261552,0.00186900821212092,0.00180852467112787,0.0014905606776068,0.000570449429133076,0.00144147482650114,0.00150533455335217,0.00138742164492455,0.00108633568463123,0.0013443164568265,0.00108149975387928,"v_3708",61,1.5527950310559e-05,11497.6587510013
"693075",2.07576625148731e-05,2.2144647063044e-05,2.26509720598039e-05,2.05903276786524e-05,6.7052161774347e-06,2.76219527547276e-05,2.79607068187077e-05,2.58050868516392e-05,1.49601312502182e-05,2.94669166889901e-05,7.15698366537761e-06,"v_5256",61,2.60790194288695e-05,5845.53137477022
"2644672",1.8016084446871e-05,1.1072323531522e-05,1.11034176763745e-05,1.13396007505622e-05,7.84383779247078e-06,1.17332188692648e-05,1.57278975855231e-05,1.17875088087735e-05,6.90467596163915e-06,1.16081793017234e-05,4.77132244358508e-06,"v_5342",61,2.67279627946758e-05,33908.5431297025
"1580092",8.22473420400631e-06,8.85785882521762e-06,9.32687084815455e-06,1.07427796584274e-05,1.01210810225429e-06,9.04435621172496e-06,9.78624738654768e-06,3.50439451071644e-06,2.30155865387972e-06,4.91115278149835e-06,0,"v_5451",61,2.63497668045638e-05,19907.4206232436
"318683",3.72071309228857e-05,4.0746150596001e-05,6.61763693511918e-05,4.71488662786534e-05,2.87185674014656e-05,4.37551286999667e-05,4.96302546032061e-05,4.30084780860654e-05,4.37296144237146e-05,3.48245379051701e-05,2.70374938469821e-05,"v_556",60,2.55036980362153e-05,15709.2656861199
"580332",0.000149220177701257,0.000131539203554482,0.000165662991731507,0.000200233476411243,0.00012322416144946,0.000146176351746257,0.000157278975855231,0.000157379171663084,0.000177220016348738,0.000162960978658809,7.39554978755687e-05,"v_1205",60,2.19279010613104e-05,5343.97014846141
"2714945",0.000225984363605316,0.000255992120048789,0.000202970475124125,0.000267077438730347,0.000351960592558931,0.000242975407417692,0.000234869937277144,0.000357766821412233,0.000274269072920666,0.000204036074649522,0.000486674889245678,"v_1718",60,1.80805670065813e-05,4922.03995594744
"2033033",3.17239747868815e-05,1.72728247091744e-05,2.66482024232987e-05,2.50664858696638e-05,2.39110539157577e-05,2.59108583362931e-05,2.726168914824e-05,1.78405538727382e-05,1.68780967951179e-05,1.91981426913117e-05,1.03378652944343e-05,"v_2495",60,2.61273971886921e-05,6993.37144016141
"2620948",1.09663122720084e-05,9.74364470773938e-06,8.88273414109957e-06,8.05708474382051e-06,4.93402699848968e-06,1.00221244508304e-05,1.22328092331846e-05,1.05131835321493e-05,8.82264150653892e-06,1.071524243236e-05,6.36176325811343e-06,"v_3252",60,2.66702226963595e-05,34697.7090580756
"2039",2.34992405828752e-05,2.34733258868267e-05,1.51006480398693e-05,1.43237062112365e-05,3.7954053834536e-06,1.14887768094885e-05,1.363084457412e-05,1.40175780428658e-05,1.15077932693986e-05,1.071524243236e-05,5.56654285084926e-06,"v_3347",60,2.63671360016875e-05,8910.24959251349
"2079234",2.23242785537314e-05,2.56877905931311e-05,2.39833821809688e-05,1.58157589415736e-05,8.6029188691615e-06,2.51775321569641e-05,2.27180742902e-05,2.07077857451426e-05,2.03304347759375e-05,1.74122689525851e-05,1.03378652944343e-05,"v_3524",60,2.59000259000259e-05,30256.7744314727
"2635733",5.09150212628962e-06,7.52918000143497e-06,3.10895694938485e-06,4.77456873707882e-06,3.92191889623539e-06,4.3999570759743e-06,5.94165019897538e-06,3.50439451071644e-06,3.06874487183962e-06,6.69702652022502e-06,7.95220407264179e-07,"v_4414",60,2.62922648156912e-05,108820.938343171
"971",2.23242785537314e-05,2.25875400043049e-05,2.35392454739139e-05,3.58092655280912e-05,1.42960269443419e-05,2.24886694994242e-05,2.30675831254338e-05,1.84777165110503e-05,2.26319934298172e-05,2.67881060809001e-05,7.95220407264179e-06,"v_4527",60,2.64466306992489e-05,36156.8709752722
"1387353",0.00186818962633858,0.0022609684651368,0.00172547110690859,0.00143744360040679,0.000410915889515243,0.00171744991198864,0.00170315655409453,0.0014001648976908,0.00081666972901832,0.00174569157960532,0.000841343190885502,"v_4846",60,1.54090327750127e-05,12946.6339395289
"1653476",5.87481014571879e-06,7.08628706017409e-06,5.32964048465974e-06,2.98410546067426e-06,1.26513512781787e-06,3.4221888368689e-06,4.54361485804e-06,3.1858131915604e-06,2.30155865387972e-06,6.69702652022502e-06,2.38566122179254e-06,"v_5214",60,2.5724134382878e-05,76079.9464841126
"162474",3.52488608743127e-05,3.98603647134793e-05,3.37543897361784e-05,3.16315178831472e-05,3.03632430676288e-05,4.05773819228741e-05,3.80964630404892e-05,3.05838066389798e-05,2.49335520836969e-05,2.72345745155817e-05,1.59044081452836e-05,"v_5536",60,2.56469441666025e-05,8878.5424223668
"10257",9.00804222343548e-06,1.1072323531522e-05,8.43859743404459e-06,4.17774764494397e-06,3.28935133232645e-06,7.57770385306686e-06,5.24263252850769e-06,5.41588242565268e-06,3.83593108979953e-06,5.35762121618002e-06,2.38566122179254e-06,"v_6150",60,2.61472087854622e-05,140019.150406692
"1325111",0.000312148245742525,0.000482310413033099,0.000357974185886313,0.000609652745615752,0.000306668754983051,0.000322663518904782,0.000323645181426541,0.000392173603881085,0.000362111894877076,0.000313420841146531,0.000147910995751137,"v_13",59,1.93869835792249e-05,20563.535715713
"569860",0.000219326245440168,0.000235619044750789,0.000271367528010592,0.00033630868541799,0.00024429759318163,0.000229286652070216,0.000247102746510329,0.00030647522902811,0.000231690237823892,0.000278149834806679,0.000178129371227176,"v_284",59,2.04507341813571e-05,18203.1568220474
"407020",0.000144520329584682,0.000217460434159092,0.000172325042337332,0.000176957453817984,0.000768569590149354,0.000163287295930602,0.000179997050145431,0.000249130591580023,0.000306490894074982,0.000189302616305027,0.000255265750731802,"v_387",59,1.86877464446562e-05,2105.11272207713
"1110502",0.000659153698349648,0.000575317930697884,0.000731493156519549,0.000800337084552838,0.000458231943295631,0.000627971651565444,0.000700415705808627,0.000697693088951727,0.000597254470681787,0.000732654701312617,0.0004262381382936,"v_503",59,1.78278542394637e-05,8999.8050665622
"2560053",0.000228334287663604,0.000240933760045919,0.000273144074838812,0.000233357047024727,0.000214313890652347,0.0002397976606406,0.00027716050634044,0.000298829277368365,0.000221716816990413,0.000242878828466827,0.000202781203852366,"v_582",59,2.04473888684415e-05,1443.0139831658
"135740",9.51719243606444e-05,8.63641235458717e-05,0.000101263169208535,0.000104145280577532,0.000160925188258433,8.31103003239591e-05,9.05227883255661e-05,0.000149096057365027,0.000136942739905843,0.00010447361371551,0.000161429742674628,"v_589",59,2.03020951762222e-05,63148.2220342731
"1389004",6.10980255154754e-05,4.51750800086098e-05,5.32964048465974e-05,5.43107193842716e-05,4.60509186525704e-05,4.64439913575065e-05,4.89312369327384e-05,5.06544297458103e-05,4.94835110584139e-05,5.93803018126618e-05,3.73753591414164e-05,"v_604",59,2.49507223234113e-05,3517.62793474031
"1637837",1.21412743011522e-05,1.32867882378264e-05,1.68771948680892e-05,1.52189378494388e-05,6.95824320299827e-06,1.80887124234499e-05,1.74754417616923e-05,8.92027693636912e-06,1.07406070514387e-05,1.78587373872667e-05,8.74742447990597e-06,"v_938",59,2.65639527161642e-05,19967.5488611671
"2597702",1.25329283108668e-05,1.50583600028699e-05,1.64330581610342e-05,1.85014538561804e-05,8.34989184359792e-06,1.36887553474756e-05,1.53783887502892e-05,1.36989967237097e-05,8.82264150653892e-06,1.071524243236e-05,4.77132244358508e-06,"v_1951",59,2.67787804943363e-05,57134.8542907396
"1336806",2.78074346897356e-05,3.05596129470008e-05,3.90840302208381e-05,4.17774764494397e-05,2.45436214796666e-05,3.49552145480181e-05,3.56499011938523e-05,3.05838066389798e-05,3.33726004812559e-05,3.25921957317618e-05,1.82900693670761e-05,"v_2302",59,2.57479787836655e-05,8405.23605199547
"1888",0.00106216567434596,0.00106117148726107,0.00100419309465131,0.00106532564946071,0.000483914186390334,0.00115547761656281,0.000983168353512808,0.000931850358531417,0.000827410336069759,0.00124118224841504,0.000562220827935775,"v_3018",59,1.65527287173291e-05,5722.56470073979
"2736640",0.00204365062269071,0.00157271283441739,0.00162554034782122,0.00098326274929217,0.000423187700255077,0.00162187306661608,0.00161123573042803,0.00142278417135087,0.0010180561112328,0.00123135994285204,0.000544725978975963,"v_3599",59,1.57470395565634e-05,14771.6896394822
"2495582",4.77817891851795e-05,6.06763329527407e-05,5.59612250889273e-05,4.11806553573049e-05,4.35206483969346e-05,4.27773604608613e-05,5.452337829648e-05,4.49199660010016e-05,3.91264971159552e-05,4.37539065988035e-05,4.29419019922657e-05,"v_3955",59,2.45086025194843e-05,3742.34866337207
"55583",1.1357966281723e-05,7.97207294269585e-06,6.2179138987697e-06,8.35549528988794e-06,3.28935133232645e-06,1.22221029888175e-05,6.64066786944307e-06,4.14155714902852e-06,4.98671041673939e-06,8.92936869363336e-06,1.59044081452836e-06,"v_4413",59,2.62936474547749e-05,12648.6122834439
"1306274",1.33162363302959e-05,4.87182235386969e-06,9.32687084815455e-06,6.56503201348338e-06,3.16283781954467e-06,2.00442489016607e-05,1.29318269036523e-05,4.7787197873406e-06,6.13748974367925e-06,1.29475846057684e-05,4.77132244358508e-06,"v_4626",59,2.58631837579206e-05,3371.83878914374
"1397703",1.8016084446871e-05,1.1072323531522e-05,1.19916910904844e-05,1.46221167573039e-05,5.06054051127147e-06,2.8599720993833e-05,1.43298622445877e-05,1.30618340853976e-05,1.03570139424587e-05,1.607286364854e-05,7.95220407264179e-06,"v_4640",59,2.6359490734639e-05,7545.69822176613
"2528020",3.44655528548836e-05,3.67601141246531e-05,3.68633466855632e-05,3.96886026269677e-05,2.32784863518488e-05,4.30218025206376e-05,4.47371309099323e-05,4.96986857883422e-05,3.18382280453361e-05,5.40226805964818e-05,2.30613918106612e-05,"v_4872",59,2.51946285052027e-05,5394.36434353951
"173480",0.000745317580486857,0.00122105583905625,0.000862957621807823,0.000744832722984296,0.000381438241037087,0.000977034912926072,0.000833229063197489,0.000847744890274222,0.000676658244240637,0.000866595231717118,0.000349101758788975,"v_5059",59,1.68970295022135e-05,480.080954301201
"28099",9.39969623315007e-05,7.52918000143497e-05,0.000105704536279085,0.000132792693000005,0.000189643755659898,9.58212874323293e-05,9.01732794903322e-05,0.000140175780428658,0.000120448236219705,7.41137601571569e-05,0.00020357642425963,"v_157",58,2.07649819344657e-05,61303.7665273115
"2486273",0.00028864900515965,0.000318440024766573,0.000424594691944559,0.000389127352071924,0.0018977026917268,0.000334396737774047,0.000405080740036027,0.000373377306050879,0.000450721903051445,0.000362978837396196,0.000573353913637473,"v_407",58,1.74849629318786e-05,7231.28965823557
"2202148",0.000882004829877248,0.000832638729570456,0.00101396410220652,0.000991916655128126,0.00048151042964748,0.000908346694128917,0.00094786796115419,0.000886930392530415,0.000717319113792512,0.000922403786052326,0.000594029644226342,"v_484",58,1.70386777986028e-05,4449.4052462448
"2282475",0.000149611831710972,0.000148812028263656,0.000160333351246847,0.000156963947231466,0.000103614566968283,0.000137376437594309,0.000155880940514295,0.000184140002472191,0.000151519278047081,0.000134386998839182,0.000132801808013118,"v_1075",58,2.22484259238659e-05,12858.300481884
"1259973",7.04977217486255e-06,6.20050117765233e-06,9.77100755520952e-06,1.16380112966296e-05,2.02421620450859e-06,5.62216737485605e-06,9.08722971607999e-06,3.50439451071644e-06,4.98671041673939e-06,4.91115278149835e-06,3.18088162905672e-06,"v_1874",58,2.61978989285059e-05,21085.3413511809
"406818",8.22473420400631e-06,2.65735764756528e-06,6.66205060582468e-06,4.17774764494397e-06,2.65678376841752e-06,3.4221888368689e-06,6.99017670467692e-06,4.7787197873406e-06,1.91796554489977e-06,9.37583712831503e-06,1.59044081452836e-06,"v_2144",58,2.636991719846e-05,94748.7637934893
"555778",3.83820929520294e-05,3.54314353008705e-05,4.57460808266628e-05,5.16250244696648e-05,4.22555132691168e-05,4.20440342815322e-05,4.26400778985292e-05,4.26898967669093e-05,3.75921246800354e-05,4.86650593803018e-05,2.86279346615105e-05,"v_2213",58,2.54647313470843e-05,49873.3130276588
"650",3.25072828063106e-05,3.49885423596096e-05,4.57460808266628e-05,3.46156233438215e-05,3.23874592721374e-05,3.73996351457816e-05,3.87954807109569e-05,2.86723187240436e-05,3.06874487183962e-05,2.76810429502634e-05,2.14709509961328e-05,"v_2512",58,2.5495245136782e-05,9533.19786848356
"84980",1.48828523691543e-05,1.46154670616091e-05,1.64330581610342e-05,1.49205273033713e-05,6.57870266465291e-06,1.66220600647918e-05,1.29318269036523e-05,1.14689274896174e-05,9.20623461551887e-06,1.29475846057684e-05,5.56654285084926e-06,"v_2890",58,2.65315327266456e-05,18359.9878457668
"92682",1.37078903400105e-05,8.85785882521762e-06,1.11034176763745e-05,1.25332429348319e-05,7.84383779247078e-06,8.06658797261956e-06,1.04852650570154e-05,1.08317648513054e-05,8.43904839755897e-06,9.8223055629967e-06,3.18088162905672e-06,"v_4614",58,2.68961807423346e-05,66872.999541971
"84567",0.000119062818953234,0.000154569636500047,0.000124358277975394,0.000177852685456186,0.000347785646637132,0.000148131888224468,0.000146793710798215,0.000208670764047206,0.000211743396156934,0.000133047593535137,0.000191648118150667,"v_5042",58,1.9090162839089e-05,1928.46034951829
"2631116",4.30819410686045e-06,3.54314353008705e-06,8.43859743404459e-06,4.17774764494397e-06,2.40375674285395e-06,3.66663089664525e-06,7.33968553991076e-06,5.41588242565268e-06,2.68515176285967e-06,8.03643182427002e-06,1.59044081452836e-06,"v_5414",58,2.62418978140499e-05,86183.4779765031
"1959104",7.83308019429172e-06,3.98603647134793e-06,3.55309365643983e-06,1.13396007505622e-05,2.53027025563573e-06,5.8666094346324e-06,8.03870321037846e-06,2.54865055324832e-06,3.06874487183962e-06,5.80408965086168e-06,0,"v_5445",58,2.62667121956345e-05,58985.7096618806
"2562663",5.09150212628962e-06,3.98603647134793e-06,5.32964048465974e-06,4.4761581910114e-06,8.85594589472507e-07,4.64439913575065e-06,4.89312369327384e-06,3.82297582987248e-06,1.53437243591981e-06,2.67881060809001e-06,0,"v_5685",58,2.56370814746449e-05,111501.216209861
