"","cuu6M2TOMPOOB051315.extra.kraken2.report","OeS0M2TOMPOOA051355.extra.kraken2.report","XR8LM2TOMPOOB051125.extra.kraken2.report","TECcM2TOMPOOA051310.extra.kraken2.report","vcXtM2TOMPOOB050180.extra.kraken2.report","s9OmM2TOMPOOB051285.extra.kraken2.report","X9JUZM2TOMPOOB100355.extra.kraken2.report","AYtCM2TOMPOOA100360.extra.kraken2.report","cSObM2TOMPOOM080315.extra.kraken2.report","a50wM2TOMPOOB051350.extra.kraken2.report","wQqUM2TOMPOOA080335.extra.kraken2.report","nodos","degrees","closeness","betweenness"
"2029849",0.000423377984501468,0.000411151544543821,0.000445472782750889,0.0004870970622377,0.000538332625105637,0.000482671701457941,0.000325985445190393,0.000369023046834909,0.00040699228862773,0.000451405812947619,0.000338469514920649,"v_738",111,1.91098626000879e-05,24267.2052862045
"264198",0.000268282996654491,0.000280863926683026,0.000257084576611204,0.000245111170640236,0.00031303266282473,0.000275762470999504,0.000200436996704904,0.000219634854203966,0.000217497292791633,0.000297277952690212,0.000230383193998152,"v_955",111,2.0503567620766e-05,9825.65169559728
"658630",7.40226078360568e-05,6.08660728843112e-05,7.29108717274398e-05,7.05420126797035e-05,6.7142372865171e-05,0.000106250685911089,5.06599002660746e-05,7.48081331037393e-05,5.83061525649529e-05,9.87999104214146e-05,5.21053578949091e-05,"v_1306",111,2.46822164630384e-05,15908.720180213
"2054919",4.89567512143233e-05,4.10662660424268e-05,4.34093629359902e-05,4.19680328600768e-05,3.46156233438215e-05,5.6620431307883e-05,3.74442741097073e-05,4.01409494702991e-05,2.87694831734965e-05,4.83021784282471e-05,2.8421104306314e-05,"v_1325",111,2.60138914180172e-05,35032.2452782588
"198618",6.6189527641765e-05,5.40216952105734e-05,6.36389689644128e-05,6.20591124207518e-05,6.35614463123618e-05,8.3882120456123e-05,5.94703177036528e-05,6.11237185115918e-05,5.7538966346993e-05,7.37705997813229e-05,5.33972262724688e-05,"v_1488",111,2.5182573659028e-05,33131.6559186354
"1628392",6.8147797690338e-05,6.30660514222983e-05,4.93096646942801e-05,6.96490758103402e-05,6.02789303056201e-05,6.81542228705999e-05,5.06599002660746e-05,5.01761868378739e-05,5.25522559302536e-05,5.401061769704e-05,4.13397880819113e-05,"v_2298",111,2.55401746947949e-05,24783.4928099373
"269261",3.8773746961744e-05,3.00663733524911e-05,3.83519614288845e-05,4.19680328600768e-05,4.23742975415746e-05,3.80964630404892e-05,1.98234392345509e-05,3.28425950211538e-05,2.80022969555366e-05,3.60070784646933e-05,2.75598587212742e-05,"v_2968",111,2.65456186456425e-05,24687.5194857476
"273677",0.000370504693189998,0.000277686179905934,0.000475817191793523,0.000371461737655148,0.000275731344566302,0.000358596064949926,0.000425102641363148,0.000454322564459295,0.000313011976927642,0.000273126863476088,0.000256651184341866,"v_3149",111,1.94688887158321e-05,4338.79730967489
"2634190",0.000143737021565253,9.26435406552367e-05,0.000182909354506988,0.000124118224841504,0.000101161175116858,0.000113240862615766,0.000370037532378284,0.000267074158123411,8.82264150653892e-05,9.83607997084305e-05,8.0957084993743e-05,"v_3268",111,2.1891897808621e-05,4600.91171647984
"1689",5.83564474474733e-05,3.37330042491363e-05,4.2987912810398e-05,4.46468434681668e-05,3.04378756988775e-05,3.91449895461907e-05,2.64312523127346e-05,3.74040665518696e-05,2.53171451926769e-05,4.0837296307518e-05,2.92823498913539e-05,"v_3765",111,2.63150969711323e-05,103846.658877411
"265606",9.98717724772194e-05,7.40659441122341e-05,7.88111734857297e-05,0.000108045361192964,9.37009114651719e-05,0.000111842827274831,9.2509383094571e-05,8.1650340399813e-05,6.82795733984316e-05,8.1235481902052e-05,5.38278490649887e-05,"v_4842",111,2.43013365735115e-05,35334.4184231413
"187303",0.000165277992099555,0.000175020514799867,0.000170265850739224,0.000185730868827574,0.000229179299379784,0.000198521018412824,0.000129953657204278,0.000157826914962767,0.000170315340387099,0.000161592742378136,0.00014167489873905,"v_257",110,2.1973675536707e-05,22188.8968033453
"2565555",0.000322331249995104,0.000349552145480181,0.00031355889344055,0.000350031252790428,0.000412701785211251,0.000432691938019501,0.000255502105689768,0.000274372512572556,0.000358275963787276,0.000470287573605933,0.000297990972423778,"v_346",110,1.96683909289381e-05,13547.1161754429
"2518644",4.62151731463212e-05,3.76440772055579e-05,3.87734115544766e-05,5.22368068577552e-05,5.37138982921368e-05,9.82119827007107e-05,3.52416697503128e-05,4.31059059652644e-05,4.83327317314741e-05,7.59661533462432e-05,3.05742182689136e-05,"v_1315",110,2.55734854103266e-05,23404.1456216746
"553510",0.00042102806044318,0.000526283754698482,0.000359496957130093,0.000430395571033128,0.000302289883166303,0.000342169149693935,0.000284135962361897,0.000365601943186872,0.000252020672599829,0.000299912616968116,0.000276029210005262,"v_3090",110,1.96378775381957e-05,12524.7078410342
"1659",5.24816373017545e-05,4.15551501619795e-05,4.80453143175037e-05,4.15215644253951e-05,3.19299284292146e-05,6.22125726716246e-05,2.20260435939455e-05,5.42815112155181e-05,1.99468416669576e-05,4.12764070205021e-05,2.3684253588595e-05,"v_3728",110,2.57161960602788e-05,27446.0168618218
"53461",0.000913337150654415,0.000631638282462089,0.000812555842141641,0.000596481828734708,0.000493869453741591,0.00067070745481375,0.000768708921428697,0.000951751034883854,0.000367482198402795,0.000579626141138965,0.000492632474642777,"v_3753",110,1.76282898795988e-05,16879.0541194113
"1531429",0.000104571620593794,8.50658368021699e-05,9.86193293885602e-05,0.000100901866238057,8.5345416175284e-05,8.49306469618245e-05,6.8280735141231e-05,8.09661196702056e-05,8.43904839755897e-05,9.13350283006854e-05,6.63159100480661e-05,"v_3816",110,2.40812984636132e-05,7450.65370288004
"2759526",0.000270241266703064,0.000353218776376826,0.000292907837286536,0.000351817126529154,0.000393305099716868,0.000413119443246406,0.000286338566721291,0.000256354700026228,0.00033027366683174,0.000444819152252858,0.000267847376947384,"v_348",109,1.96819398519918e-05,14662.5184007518
"1064539",0.00015626994987612,0.000152531845300443,0.000166894249734486,0.000143762835967497,0.00015308461013259,0.000189433788696744,0.000129953657204278,0.000153037369855515,0.000147683346957282,0.000137002542451028,0.000134784934058732,"v_491",109,2.23989248516071e-05,6244.86040667773
"2811422",9.83051564383611e-05,0.000109510042779805,0.000101990930393297,0.000119653540494687,0.000103548459485397,0.000207957756964138,9.47119874539656e-05,9.35101663796741e-05,8.51576701935496e-05,0.000163349185230072,8.87082952591014e-05,"v_1302",109,2.3059539731587e-05,11032.672418642
"515393",6.57978736320505e-05,5.93994205256531e-05,5.73172170805307e-05,7.09884811143852e-05,7.10217099640475e-05,9.43673855131384e-05,6.16729220630473e-05,5.49657319451255e-05,5.79225594559729e-05,8.38701461799564e-05,3.87560513267919e-05,"v_1492",109,2.49283310482363e-05,46580.193064655
"665913",4.0732017010317e-05,3.64218669066762e-05,3.75090611777002e-05,4.50933119028485e-05,5.43107193842716e-05,3.98440072166584e-05,2.86338566721291e-05,3.14741535619391e-05,3.91264971159552e-05,3.90808534555818e-05,3.44498234015928e-05,"v_2038",109,2.64158918005072e-05,63667.3777545344
"136857",6.03147174960463e-05,5.49994634496788e-05,6.19531684620442e-05,4.91115278149835e-05,5.04313822853951e-05,7.0251275882003e-05,4.4052087187891e-05,7.64046481394898e-05,4.0660869551875e-05,5.401061769704e-05,3.78948057417521e-05,"v_3500",109,2.51262594537551e-05,14094.1936000834
"2608905",3.60321688937419e-05,2.71330686351749e-05,3.28731097961867e-05,3.43780694704884e-05,2.71553596921358e-05,3.28538305119815e-05,2.20260435939455e-05,3.85444344345486e-05,1.84124692310377e-05,2.59075320660598e-05,2.11005168334756e-05,"v_3675",109,2.68046211166805e-05,155916.402075855
"2737173",6.38396035834775e-05,4.61995492977302e-05,6.53247694667813e-05,4.37539065988035e-05,5.04313822853951e-05,5.62709224726492e-05,4.4052087187891e-05,7.32116180679887e-05,3.60577522441156e-05,4.34719605854224e-05,3.8325428534272e-05,"v_3724",109,2.50909547108267e-05,15644.3714387027
"2674991",0.000151570101759545,0.000142754162909389,0.000148350444208432,0.000162960978658809,0.000156068715593264,0.000133162866224095,8.36989656569928e-05,0.000142089838181797,9.8199835898868e-05,0.000142271871006837,9.68901283169797e-05,"v_3994",109,2.29053094507307e-05,9032.71472177687
"1286322",0.000399487089908878,0.000338552252790245,0.00030175828992397,0.000328600767925708,0.000370029077123609,0.000373974453700215,0.00026651512748674,0.000362408913115371,0.000255473010580649,0.000316159713348527,0.000201100844106798,"v_5547",109,2.00132087177537e-05,13294.6870148949
"1712261",0.000204443393071014,0.000211686823766319,0.000228004517945346,0.000270559871417091,0.000296321672244954,0.000241510605146587,0.000185018766189142,0.000200248600198424,0.000255089417471669,0.000231850456455586,0.000170096003045364,"v_287",108,2.09279450850721e-05,29440.5640235698
"1434191",0.000129637477215528,0.000136154227295427,0.000135285490315076,0.000162514510224127,0.000172481295626972,0.000139104516423071,0.000110130217969727,0.000123615878482398,0.000144231008976462,0.000149297642414582,0.000113684417225256,"v_740",108,2.2663403136615e-05,41050.3021356663
"50340",2.70241266703064e-05,1.71109441843445e-05,2.23368566563833e-05,2.14304848647201e-05,1.90982749483153e-05,3.25043216767477e-05,8.81041743757819e-06,2.12108426178285e-05,1.6494503686138e-05,2.0199092797267e-05,1.11961926055177e-05,"v_1466",108,2.71798217003696e-05,61285.2229546367
"929813",5.20899832920399e-05,4.20440342815322e-05,4.38308130615823e-05,5.62550227698902e-05,6.17709830359573e-05,5.17273076146092e-05,2.86338566721291e-05,4.31059059652644e-05,3.56741591351356e-05,5.4449728410024e-05,4.04785424968715e-05,"v_2002",108,2.58611772007862e-05,51774.0411956613
"421628",8.38139580789214e-05,7.57770385306686e-05,7.54395724809926e-05,8.03643182427002e-05,9.13136270966325e-05,0.000103804124064452,7.26859438600201e-05,7.91415310579193e-05,8.32397046486498e-05,8.95785854487492e-05,6.33015505004267e-05,"v_2188",108,2.44164469186444e-05,49332.0530530929
"686340",0.00020326843104187,0.000181864892473605,0.000160572497850604,0.000198678453433342,0.000217242877537086,0.000167414732077012,0.000123345844126095,0.00014414250037062,0.000179905168111598,0.000153688749544423,0.000131339951718573,"v_2534",108,2.19413726522731e-05,13338.1673065272
"2049332",3.60321688937419e-05,3.12885836513728e-05,2.78157082890811e-05,4.19680328600768e-05,3.40188022516866e-05,3.87954807109569e-05,2.86338566721291e-05,3.03337856792601e-05,2.57007383016569e-05,2.85421963439642e-05,2.32536307960751e-05,"v_2535",108,2.68384326355341e-05,43565.6909934333
"362257",0.000544790727512989,0.000651926973423526,0.00049098939631484,0.000597374765604072,0.000392111457532598,0.000457856574156338,0.000356821906221917,0.000524797299608854,0.00033065725994072,0.000403103634519371,0.000322536471597412,"v_3054",108,1.87062740843279e-05,31991.328725541
